Date,d_subj,d_pol,b_subj,b_pol,c_subj,c_pol,avg_subj,avg_pol
2020-11-10,0.27201213099518184,0.06372263800229902,0.34620598845598843,0.03085639360639361,0.4177264790764791,0.18485265151515154,0.34531486617588314,0.09314389437461472
2020-11-11,0.23197538048953142,0.10396097089493316,0.4072824397824398,-0.018319735819735818,0.31414639249639253,0.10660054112554113,0.31780140425612124,0.06408059206691281
2020-11-12,0.34850919913419914,0.13144002859280637,0.2969883564711151,0.00215890431407673,0.42965506646131646,0.18644728535353536,0.3583842073555436,0.10668207275347281
2020-11-13,0.2992352328136642,0.08956087485499249,0.20962397150311057,0.04851620509733093,0.30710617623117625,0.11794179894179894,0.2719884601826503,0.0853396262980408
2020-11-14,0.23634065522954412,0.0805091924536369,0.11978231292517007,0.05178231292517006,0.4309077561327561,0.17006836219336222,0.2623435747624901,0.10078662252405639
2020-11-15,0.32518113465481885,0.033156470722260196,0.2612976705833849,0.13679859822716964,0.3237967352092352,0.15532011183261185,0.3034251801491463,0.10842506026068055
2020-11-16,0.3416470258136925,0.1259076879910213,0.1157723063973064,0.03659511784511785,0.3145719696969697,0.09917590187590188,0.25733043396932287,0.08722623590401368
2020-11-17,0.2873439060939061,0.09770108363858364,0.2575044802867384,0.07972670250896058,0.2574652236652237,0.06192510822510822,0.26743787001528935,0.07978429812421749
2020-11-18,0.3266031746031746,0.06741798941798942,0.30551300505050505,0.11068526334776335,0.23356654040404037,0.09209390331890331,0.28856090668590667,0.09006571869488537
2020-11-19,0.19369288923636752,0.03330846689542342,0.24291737012987014,0.06477767406204907,0.2554966810966811,0.10292106782106782,0.2307023134876396,0.0670024029261801
2020-11-20,0.19354861983894245,0.06131949293239616,0.2446289655618014,0.10795652419719584,0.25877732683982685,0.05771489898989899,0.23231830408019025,0.07566363870649699
2020-11-21,0.23072493080689802,0.04118814018404182,0.13234653078403077,0.10022672158088825,0.2975884920634921,0.08046527777777777,0.22021998455147362,0.07396004651423595
2020-11-22,0.24812127976190476,0.08895089285714286,0.13245400432900434,0.07525703463203463,0.34297132756132753,0.15744299422799424,0.24118220388407888,0.10721697390572392
2020-11-23,0.24862873893082227,0.09594536135161134,0.19189508723599635,0.03537654685381958,0.2790473965848966,0.049896897546897544,0.23985707425057176,0.060406268584109496
2020-11-24,0.2230637544273908,0.06934650306403553,0.23874494949494948,0.10554999999999999,0.2357314484126984,0.08500763888888889,0.23251338411167957,0.08663471398430815
2020-11-25,0.275375,0.1302962962962963,0.29837116292798116,0.05474654007608553,0.3357683020683021,0.1538239898989899,0.30317148833209445,0.11295560875712392
2020-11-26,0.34434330550401976,0.1359539270253556,0.2644478248089359,0.05434700176366843,0.3086695346320346,0.11820593434343435,0.30582022164833006,0.1028356210441528
2020-11-27,0.18203463203463202,0.029220779220779224,0.19821911815381965,0.018201134479119554,0.3227825604950605,0.12162476551226552,0.23434543689450404,0.05634889307072143
2020-11-28,0.2426424963924964,0.02987012987012987,0.23627435064935065,0.012031352485897942,0.35574243626743624,0.06093914141414142,0.27821976110309443,0.03428020792338974
2020-11-29,0.24692559523809524,0.18559920634920635,0.23492619047619048,0.06941904761904763,0.2339299422799423,0.09575838744588745,0.23859390933140934,0.11692554713804713
2020-11-30,0.24692559523809524,0.18559920634920635,0.23492619047619048,0.06941904761904763,0.2339299422799423,0.09575838744588745,0.23859390933140934,0.11692554713804713
2020-12-01,0.2548109965635739,0.08946980854197349,0.18934389769252152,0.041814011676397006,0.24560989658489657,0.11720180375180375,0.22992159694699735,0.08282854132339142
2020-12-02,0.2554050024050024,0.05024230399230399,0.23908180908180907,0.031300586300586304,0.24383944805194804,0.10220665584415585,0.2461087531795865,0.06124984871234871
2020-12-03,0.2462439703153989,0.040111935683364255,0.23135806477473145,0.058781625781625775,0.3374525252525252,0.1260702380952381,0.27168485344755183,0.07498793318674271
2020-12-04,0.2986190476190477,0.08090095238095239,0.25701512597530296,0.04896601923150595,0.30103488455988453,0.07608549783549784,0.2855563527180784,0.06865082314931874
2020-12-05,0.38391320613542834,0.03540029928918818,0.19595341908291547,0.05033952059131915,0.2608611471861472,0.06634215367965368,0.280242590801497,0.050693991186720334
2020-12-06,0.2939817629179331,0.1325987841945289,0.19544486215538848,0.04079573934837093,0.2851110028860029,0.08941814574314576,0.25817920931977484,0.08760422309534853
2020-12-07,0.23608262003148364,0.030831857536402992,0.20434311432295302,0.025873946841688776,0.3091242424242424,0.1303800865800866,0.2498499922595597,0.062361963652726116
2020-12-08,0.3295233900466459,0.010699687908990231,0.19004634254634253,0.053894438894438894,0.2691976731601732,0.10705791847041848,0.2629224685843872,0.05721734842461587
2020-12-09,0.27023596353141804,-0.01280314873117904,0.1949862661704767,0.05254607478291688,0.31466323953823955,0.11747041847041848,0.25996182308004473,0.052404448174052105
2020-12-10,0.3197182943153338,0.07468596918432444,0.2588083458491622,0.08718904300536955,0.43568108225108226,0.1640573917748918,0.3380692408051928,0.10864413465486193
2020-12-11,0.27054878591915626,0.03914275025386136,0.283401610349527,0.09430910293410294,0.25074911616161616,0.11562788600288601,0.2682331708100998,0.08302657973028343
2020-12-12,0.34112463924963926,0.08778589466089466,0.349932239057239,0.09006502525252526,0.2864310966810967,0.09174181096681096,0.32582932499599165,0.08986424362674363
2020-12-13,0.3123350004903403,0.008533882514465033,0.2864686458945718,0.11211552028218695,0.2636874833499834,0.07356304112554113,0.28749704324496517,0.0647374813073977
2020-12-14,0.4200657287157287,0.08380613275613275,0.2902659562659563,0.02676867576867577,0.30972128427128426,0.10147537878787878,0.3400176564176564,0.07068339577089576
2020-12-15,0.36523167804417805,0.12966786685536685,0.19810237634705719,0.023713042276872064,0.2641137085137085,0.08690667388167389,0.2758159209683146,0.0800958610046376
2020-12-16,0.3498977873977874,0.05413419913419914,0.24372178932178934,0.014729870129870133,0.31768878066378065,0.09835862193362194,0.30376945246111914,0.05574089706589707
2020-12-17,0.17708473344836984,0.051462401235128505,0.25833005189255187,0.05063988095238096,0.30557845487845486,0.13946179653679652,0.24699774673979222,0.08052135957476866
2020-12-18,0.3332381507381508,0.01712315462315462,0.2588530303030303,0.03157027417027417,0.284225955988456,0.09577647907647907,0.29210571234321236,0.04815663595663596
2020-12-19,0.32398885165014196,-0.006192512684448172,0.20631226724041093,0.04665582255402615,0.2683610402494331,0.09902094800041228,0.26622071971332867,0.04649475262333008
2020-12-20,0.39698424723424725,0.09948641173641173,0.09440789473684211,0.0023026315789473712,0.35493559575345285,0.12794942279942279,0.2821092459081807,0.0765794887049273
2020-12-21,0.38122856471693684,0.10662522232289674,0.2929901787554849,0.0803621491886798,0.19419675840032982,0.02387300556586271,0.28947183395758386,0.07028679235914642
2020-12-22,0.3298306727994228,0.002944624819624816,0.29519428824325733,0.1999944548578569,0.40743089225589224,0.08808410894660895,0.3441519510995241,0.09700772954136357
2020-12-23,0.322483816107088,0.10330617730963353,0.25011147186147187,0.06289231601731601,0.2914925505050505,0.09956044372294372,0.28802927949120344,0.0885863123499644
2020-12-24,0.35587379687895154,0.17050123845226936,0.23000897062121553,0.1032720756190144,0.3123053391053391,0.09906096681096681,0.29939603553516875,0.12427809362741686
2020-12-25,0.39449993386243387,0.2783144841269841,0.30480274442538596,0.10194396798170383,0.30513598785473783,0.12106130501443,0.33481288871418585,0.16710658570770598
2020-12-26,0.4315249796499796,0.2337874639249639,0.22925992063492065,0.00169047619047619,0.31047329846079846,0.10723971861471862,0.32375273291523293,0.11423921957671956
2020-12-27,0.33911779100529105,0.12970887445887447,0.2713149073149073,0.042089660339660336,0.31973150553150553,0.04971316738816739,0.31005473461723465,0.07383723406223407
2020-12-28,0.38709516955266954,0.15331117063492064,0.23230645743145742,0.103241341991342,0.29991987734487735,0.07237402597402597,0.30644050144300145,0.10964217953342954
2020-12-29,0.3811416185666186,0.21085878427128427,0.2985556073556074,0.08196385003885004,0.33048544372294375,0.08669525613275614,0.33672755654839,0.1265059634809635
2020-12-30,0.3811416185666186,0.21085878427128427,0.2985556073556074,0.08196385003885004,0.33048544372294375,0.08669525613275614,0.33672755654839,0.1265059634809635
2020-12-31,0.3811416185666186,0.21085878427128427,0.2985556073556074,0.08196385003885004,0.33048544372294375,0.08669525613275614,0.33672755654839,0.1265059634809635
2021-01-01,0.40943028198653203,0.2360043740981241,0.2642877640036731,0.048393021120293846,0.32176078643578643,0.09764006132756134,0.3318262774753305,0.12734581884865978
2021-01-02,0.3750335197210197,0.16305459054834057,0.22704585137085137,0.08469458874458874,0.3380110028860029,0.1453409000721501,0.3133634579926246,0.13103002645502645
2021-01-03,0.32852839706589704,0.18307202380952384,0.24376369047619048,0.03149098725348726,0.31403710317460315,0.10812083333333333,0.2954430635722302,0.10756128146544815
2021-01-04,0.4262525974025974,0.22008122895622897,0.20219396103896106,0.026914372294372296,0.24090538419913418,0.03615309343434344,0.2897839808802309,0.0943828982283149
2021-01-05,0.3606959875772376,0.18405122655122658,0.2932130230880231,0.08112878787878788,0.3014614718614719,0.08861459235209235,0.31845682750891086,0.11793153559403562
2021-01-06,0.43374413540163537,0.23882752164502163,0.2339702380952381,0.03699801587301587,0.2864613636363636,0.11952741702741702,0.31805857904441237,0.13178431818181818
2021-01-07,0.350762663031413,0.18633262085137087,0.1268560606060606,0.03309848484848485,0.3816204094516595,0.10734641053391053,0.2864130443630444,0.10892583874458876
2021-01-08,0.3526487061219204,0.2067337859891431,0.23038563612313612,0.04585844155844155,0.3212904581529582,0.06311037157287157,0.30144160013267157,0.10523419970681874
2021-01-09,0.310739898989899,0.15104776334776335,0.23243778998779,0.020213888888888885,0.3250003787878788,0.11467990620490619,0.2893926892551893,0.09531385281385281
2021-01-10,0.37855064796314797,0.19775575396825396,0.27202867965367966,-0.05359556277056277,0.30700528499278495,0.1104566378066378,0.31919487086987086,0.08487227633477633
2021-01-11,0.2945920949090592,0.15883647959183675,0.2176017316017316,0.04104004329004329,0.28871964285714286,0.13356300505050506,0.26697115645597785,0.11114650931079502
2021-01-12,0.4056737665112665,0.2523316919191919,0.1439310606060606,0.01185681818181818,0.35698318903318904,0.12368386544011545,0.3021960053835054,0.12929079184704184
2021-01-13,0.4350215548340548,0.2658681277056277,0.2043920274170274,-0.0031686327561327556,0.3109697510822511,0.07792328643578644,0.31679444444444443,0.11354092712842712
2021-01-14,0.37108894472590903,0.23690086992372705,0.18828618326118327,0.01900551948051948,0.2591578282828283,0.19718416305916306,0.2728443187566402,0.15103018415446987
2021-01-15,0.3697547845012131,0.21866495052566481,0.20547891774891774,0.06028580086580087,0.3089897546897547,0.09442260101010101,0.2947411523132952,0.12445778413385557
2021-01-16,0.32205217421467425,0.14701994949494948,0.25828544061302683,0.03945598223615465,0.2884628306878307,0.08866948953823954,0.2896001485051773,0.09171514042311456
2021-01-17,0.3694407120657121,0.1764112193362193,0.30588340891912325,0.0372796201814059,0.32203627344877345,0.11788728354978355,0.3324534648112029,0.11052604102246959
2021-01-18,0.4379152687590188,0.21463023088023087,0.3514609487734488,0.024968019480519486,0.46256309523809525,0.21193089826839828,0.4173131042568543,0.1505097162097162
2021-01-19,0.397209132996633,0.2014012626262626,0.24021825396825394,0.01731547619047619,0.2510080447330447,0.08944729437229437,0.29614514389931057,0.1027213443963444
2021-01-20,0.4335440929228729,0.22716119033324456,0.16714763708513708,0.015426677489177492,0.3038837121212121,0.1174431277056277,0.30152514737640734,0.12001033184268324
2021-01-21,0.3040637280788796,0.11600458043639862,0.2241917748917749,-0.03378484848484848,0.3420788059163059,0.08112205988455988,0.29011143629565345,0.05444726394537001
2021-01-22,0.2633811143505021,0.08682703492652473,0.2589498677248677,0.06431948051948053,0.334765392015392,0.09396746031746032,0.2856987913635873,0.08170465858782187
2021-01-23,0.3282922586033185,0.07133600100189962,0.18656758056758058,0.05161844636844637,0.31817460317460317,0.1474690476190476,0.2776781474485008,0.09014116499646453
2021-01-24,0.27131681898348564,0.11393755010421677,0.17211984506721348,0.08033595352016405,0.34407636450850737,0.1502212224283653,0.26250434285306884,0.11483157535091537
2021-01-25,0.3222589151114792,0.023136832303498972,0.23659113756613756,0.0587801948051948,0.2985831039991754,0.10277642238713668,0.2858110522255974,0.061564483165276816
2021-01-26,0.3042460722797801,0.03377316503720998,0.2784190476190476,0.06935238095238096,0.306457230963481,0.11500872113997115,0.29637411695410293,0.07271142237652069
2021-01-27,0.2990985457543899,0.04147404002923483,0.23918055555555554,0.07408333333333333,0.35779186785436784,0.0654564393939394,0.29869032305477106,0.06033793758550252
2021-01-28,0.13803165584415583,0.004086580086580086,0.32383179413179414,0.024350649350649355,0.3326686087061087,0.11060472582972583,0.2648440195606862,0.04634731842231843
2021-01-29,0.27059409264701234,0.06103880304610231,0.2972797279727973,0.10178705370537054,0.27473838383838384,0.08791396103896103,0.2808707348193978,0.08357993926347795
2021-01-30,0.3076761091642044,0.10964835429121143,0.17803176761510095,0.050884111679566225,0.33244965728715725,0.12193376623376624,0.27271917802215423,0.09415541073484797
2021-01-31,0.3076761091642044,0.10964835429121143,0.17803176761510095,0.050884111679566225,0.33244965728715725,0.12193376623376624,0.27271917802215423,0.09415541073484797
2021-02-01,0.29144984454262807,0.10085148242364737,0.24378474025974026,0.050189971139971146,0.2588345057720058,0.10073917748917749,0.2646896968581247,0.08392687701759867
2021-02-02,0.31942207792207794,0.14285064935064937,0.2879472402597403,0.11761958874458875,0.2773661375661376,0.16843888888888892,0.294911818582652,0.142969708994709
2021-02-03,0.3248279581529582,0.09567961760461761,0.2012837842712843,0.03741789321789322,0.3079139547952048,0.09043025793650793,0.27800856573981575,0.07450925625300625
2021-02-04,0.31499940476190474,0.1067196608946609,0.29358642676767677,0.06831193181818182,0.2330784126984127,0.07876166666666666,0.28055474807599806,0.08459775312650313
2021-02-05,0.3193142096215867,0.0371311771106853,0.2609145021645022,0.07052435064935066,0.31556832611832614,0.03729085497835498,0.29859901263480504,0.04831546091279698
2021-02-06,0.37005522827687776,0.0879381257345175,0.309391048085901,0.08468137254901961,0.3179861111111111,0.08257133838383839,0.3324774624912966,0.0850636122224585
2021-02-07,0.24853164381914383,0.06896147186147186,0.2404513888888889,0.02423611111111111,0.26612289347557205,0.0697963306534735,0.2517019753945349,0.05433130454201882
2021-02-08,0.34233096268810553,0.061786745001030714,0.19587651515151513,0.04281540404040404,0.3069385101010101,0.0544578823953824,0.28171532931354354,0.053020010478939054
2021-02-09,0.354179039771145,0.0028474595579858738,0.31696798340548343,0.003670905483405479,0.3286336592111592,0.1289838852813853,0.3332602274625959,0.04516741677425889
2021-02-10,0.2786388888888889,0.1418236111111111,0.25784117965367964,0.015479437229437227,0.35325,0.07474994588744589,0.29657668951418953,0.07735099807599809
2021-02-11,0.19511336409921318,0.057361689673010426,0.34789458874458873,-0.04828376623376623,0.28426237373737373,0.11976540404040405,0.2757567755270585,0.04294777582654941
2021-02-12,0.3092871017871018,0.07399547982881316,0.19870079365079366,0.009774404761904764,0.2644591810966811,0.08630332792207791,0.25748235884485887,0.05669107083759861
2021-02-13,0.2924233991117108,0.09555787466501751,0.307404774712467,0.030141973411204184,0.3088017195767196,0.11712116187384045,0.30287663113363245,0.08094033665002072
2021-02-14,0.14181866883116884,0.06982911255411256,0.34448841089466087,0.09292572300384801,0.2775809795759796,0.07104542873792874,0.25462935310060314,0.07793342143196309
2021-02-15,0.10487546296296296,0.004106818181818181,0.27847833694083696,0.08454574314574315,0.34082165404040404,0.0877977362914863,0.24139181798140133,0.058816765873015875
2021-02-16,0.2904505976204089,0.018980641999509922,0.32196259018759016,0.07448460497835498,0.34262891414141416,0.10480387806637807,0.31834736731647106,0.06608970834808099
2021-02-17,0.2827396928468357,0.02731313131313131,0.2665413059163059,0.03756536796536797,0.33988789682539683,0.0955486111111111,0.2963896318628461,0.05347570346320346
2021-02-18,0.26795224655518773,0.0422874402286167,0.17923704304954305,-0.005089826839826839,0.33360814185814186,0.10861861471861473,0.26026581048762426,0.04860540936913486
2021-02-19,0.2961320134114252,0.06452918541153835,0.2674333791208791,0.070741341991342,0.3106589368964369,0.09242537878787878,0.29140810980958043,0.07589863539691971
2021-02-20,0.31490438429690765,0.08684596296745829,0.2596106324231324,-0.00408690268065268,0.3094443362193362,0.09960806277056278,0.2946531176464588,0.0607890410191228
2021-02-21,0.2860044343663391,0.12031069538926681,0.24361528228715726,0.0018181818181818184,0.3284278318903319,0.05168336940836941,0.28601584951460945,0.05793741553860601
2021-02-22,0.31056612038754894,0.113318130282416,0.2966964466089466,0.004362743506493505,0.30627478354978355,0.08033517316017315,0.304512450182093,0.06600534898302755
2021-02-23,0.2693527013251784,0.09039033850960457,0.26419027777777776,0.028944444444444443,0.35003050144300146,0.12997337662337663,0.29452449351531923,0.08310271985914187
2021-02-24,0.3473404271047714,0.09583488574267263,0.2176950937950938,0.042828210678210674,0.2977776737151737,0.12106718975468976,0.287604398205013,0.08657676205852437
2021-02-25,0.3719668596073091,0.07662580864828056,0.2659672799422799,0.024652128427128432,0.3335424159174159,0.07374967532467533,0.3238255184890016,0.05834253746669477
2021-02-26,0.26808735050260474,0.08692732408834104,0.23324305555555555,0.014580357142857145,0.34120753367003365,0.15432510822510823,0.28084597990939797,0.08527759648543547
2021-02-27,0.1743847909534184,0.11459228135698724,0.23394545454545454,-0.028453030303030306,0.46055932539682537,0.2163206349206349,0.28962985696523275,0.10081996199153061
2021-02-28,0.1743847909534184,0.11459228135698724,0.23394545454545454,-0.028453030303030306,0.46055932539682537,0.2163206349206349,0.28962985696523275,0.10081996199153061
2021-03-01,0.2535365726609966,0.08383298089519287,0.3500306277056277,0.017563474025974024,0.32115254467754467,0.08283901515151515,0.30823991501472303,0.06141182335756068
2021-03-02,0.34432432520198475,0.07383500660096405,0.2875693241943242,0.054235119047619046,0.5262806277056277,0.31733560606060607,0.38605809236731226,0.1484685772363964
2021-03-03,0.317183118244439,0.07185247862724278,0.22474547350797353,0.041264033189033184,0.3938268037518038,0.12294909812409813,0.31191846516807215,0.07868853664679136
2021-03-04,0.26619227994227995,0.06929861804861805,0.3048803488178488,0.0772382548007548,0.373622582972583,0.1291167207792208,0.3148984039109039,0.09188453120953122
2021-03-05,0.24063169839868873,0.11111566427100407,0.18301778499278498,0.02645515873015873,0.2506153762903763,0.057794620657120654,0.2247549532272833,0.06512181455276116
2021-03-06,0.22825062656641606,0.08534085213032581,0.18306795634920636,0.07233440108998145,0.3095382876382876,0.15301011904761905,0.24028562351797,0.10356179075597544
2021-03-07,0.32251473653434437,0.10584839996604703,0.2113202611782157,0.05613453781067417,0.3386183686353329,0.12745813363224076,0.290817788782631,0.09648035713632065
2021-03-08,0.2949806412337662,0.07875704816017316,0.21292941919191918,0.08768814935064935,0.38152900432900433,0.1331235930735931,0.29647968825156323,0.09985626352813853
2021-03-09,0.341839293472358,0.09651360959828702,0.2195828282828283,0.03236641414141414,0.3660659451659452,0.08027666847041848,0.30916268897371046,0.06971889740337321
2021-03-10,0.34814022940443395,0.1215425357470812,0.19146338383838382,0.0743945707070707,0.3481594128094128,0.13870795662670662,0.2959210086840769,0.11154835436028616
2021-03-11,0.21335840909090908,0.07707584415584416,0.2501918664668665,0.07507997835497834,0.31652105625855625,0.13846682900432902,0.2600237772721106,0.09687421717171718
2021-03-12,0.08344237832874196,0.03007690541781451,0.2406631313131313,0.058824242424242425,0.3725439754689755,0.18003710317460317,0.23221649503694955,0.08964608367222004
2021-03-13,0.24688784506092198,0.05336677211677211,0.16145243645243645,0.05770873917748918,0.2916566738816739,0.10670380591630592,0.23333231846501076,0.07259310573685573
2021-03-14,0.26831092616303887,0.09349445155783184,0.24660066137566136,0.021513780663780666,0.19794511807636808,0.08548427336552336,0.23761890187168944,0.06683083519571197
2021-03-15,0.270179013163707,0.04183783903171658,0.25705200216450214,0.006500937950937952,0.27653305375180376,0.08473225108225108,0.2679213563600043,0.044357009354968537
2021-03-16,0.24860199324485038,0.10732184482184481,0.20739700577200576,0.07129491341991341,0.2787136821511822,0.1267507908757909,0.24490422705601278,0.10178918303918304
2021-03-17,0.42977950937950943,0.2371384199134199,0.15925892857142857,0.052911706349206354,0.30218223998224,0.08518081640581641,0.29707355931105933,0.1250769808894809
2021-03-18,0.37040632275132274,0.1443701443001443,0.2711295991045991,0.021320598845598844,0.36393715312465313,0.18928235791985792,0.33515769166019166,0.11832436702186704
2021-03-19,0.29749895496919304,0.12127427191415287,0.26058826395826395,0.13224218614718614,0.34097891774891775,0.2539101515151515,0.2996887122254583,0.16914220319216353
2021-03-20,0.36303241341991344,0.13039390331890333,0.10791364084633316,0.024420611439842206,0.28024078282828285,0.1672659090909091,0.25039561236484315,0.1073601412832182
2021-03-21,0.22331168831168832,0.07102414102414102,0.2207273537120476,0.0461318358512236,0.31831058941058943,0.12264397546897547,0.2541165438114418,0.07993331744811337
2021-03-22,0.2974064935064935,0.12017034632034632,0.17314880952380954,0.06436712361712361,0.29303030663780666,0.14303026334776336,0.2545285365560366,0.1091892444284111
2021-03-23,0.19843527013251785,0.0569151376146789,0.2080255392755393,0.0054258241758241765,0.3269697691197691,0.11871504329004329,0.24447685950927545,0.060352001693515456
2021-03-24,0.264557486164629,0.08339762420119562,0.18996161616161614,0.05824640151515151,0.3243930495430496,0.14783892496392498,0.2596373839564316,0.09649431689342403
2021-03-25,0.25507696007696007,0.0959666305916306,0.23616251803751806,0.07856933621933622,0.38490207431457435,0.19189280303030304,0.2920471841430175,0.1221429232804233
