Date,subj,pol
2021-03-08,0.18173076923076925,0.025
2021-03-09,0.26,0.16666666666666669
2021-03-10,0.21931818181818183,0.03409090909090909
2021-03-11,0.27460317460317457,0.1285714285714286
2021-03-12,0.05,0.075
2021-03-13,0.05,0.075
2021-03-14,0.55,-0.15000000000000002
2021-03-15,0.1303030303030303,0.051515151515151514
2021-03-16,0.419047619047619,0.2785714285714286
2021-03-17,0.65,-0.13437500000000002
2021-03-18,0.5484848484848485,0.2757575757575758
2021-03-19,0.26041666666666663,-0.11979166666666667
2021-03-20,0.26041666666666663,-0.11979166666666667
2021-03-21,0.0,0.0
2021-03-22,0.41287878787878785,0.05681818181818181
2021-03-23,0.0,0.0
2021-03-24,0.4,0.8
2021-03-25,0.29393939393939394,0.02727272727272727
2021-03-26,0.38093434343434346,0.1234006734006734
2021-03-27,0.38093434343434346,0.1234006734006734
2021-03-28,0.5555555555555555,0.22175925925925924
2021-03-29,0.44999999999999996,0.275
2021-03-30,0.6439393939393939,0.28484848484848485
2021-03-31,0.33030303030303027,-0.041818181818181824
2021-04-01,0.5625,0.125
2021-04-02,0.7515151515151515,0.4121212121212121
2021-04-03,0.7515151515151515,0.4121212121212121
2021-04-04,0.0625,0.0
2021-04-05,0.40547619047619043,0.14238095238095239
2021-04-06,0.16055194805194806,0.013433441558441558
2021-04-07,0.20694444444444446,0.15694444444444444
2021-04-08,0.5,0.04545454545454545
2021-04-09,0.2911896745230078,0.09343434343434343
2021-04-10,0.2911896745230078,0.09343434343434343
2021-04-11,0.4,0.0
2021-04-12,0.125,-0.0125
2021-04-13,0.3125,0.125
2021-04-14,0.21931818181818183,0.03409090909090909
2021-04-15,0.3654545454545454,0.06090909090909091
2021-04-16,0.1693181818181818,0.08409090909090909
2021-04-17,0.0,0.0
2021-04-18,0.575,0.125
2021-04-19,0.1590909090909091,0.04545454545454545
2021-04-20,0.20340909090909093,0.03806818181818182
2021-04-21,0.62,-0.15272727272727274
2021-04-22,0.1590909090909091,0.04545454545454545
2021-04-23,0.25,0.2
2021-04-24,0.25,0.2
2021-04-25,0.25,0.2
2021-04-26,0.5863636363636363,0.05454545454545454
2021-04-27,0.25,0.17916666666666667
2021-04-28,0.45,0.4
2021-04-29,0.45,0.4
2021-04-30,0.45,0.4
2021-05-01,0.4972727272727272,0.1481818181818182
2021-05-02,0.20000000000000004,0.2333333333333333
2021-05-03,0.025,0.0
2021-05-04,0.24242424242424243,0.06818181818181818
2021-05-05,0.4772727272727273,0.13636363636363635
2021-05-06,0.0,0.0
2021-05-07,0.23863636363636365,0.06818181818181818
2021-05-08,0.5,0.2
2021-05-09,0.0,0.0
2021-05-10,0.15,0.0
2021-05-11,0.3736111111111111,-0.03663194444444445
2021-05-12,0.13333333333333333,-0.016666666666666666
2021-05-13,0.188,0.022
2021-05-14,0.0,0.0
2021-05-15,0.0,0.0
2021-05-16,0.0,0.0
2021-05-17,0.08333333333333333,-0.008333333333333333
2021-05-18,0.1590909090909091,0.04545454545454545
2021-05-19,0.23809523809523808,0.024206349206349207
2021-05-20,0.2,0.1
2021-05-21,0.17142857142857143,0.061111111111111116
2021-05-22,0.17142857142857143,0.061111111111111116
2021-05-23,0.2897727272727273,0.06818181818181818
2021-05-24,0.3511679292929293,0.07960858585858586
2021-05-25,0.33125000000000004,-0.03333333333333333
2021-05-26,0.3449206349206349,0.09714285714285714
2021-05-27,0.0,0.0
2021-05-28,0.4,0.0
2021-05-29,0.4,0.0
2021-05-30,0.4,0.0
2021-05-31,0.4,0.0
2021-06-01,0.4,0.0
2021-06-02,0.41111111111111115,-0.09343434343434343
2021-06-03,0.23863636363636365,0.06818181818181818
2021-06-04,0.3522727272727273,0.19318181818181818
2021-06-05,0.3522727272727273,0.19318181818181818
2021-06-06,0.4577380952380952,0.3595238095238095
2021-06-07,0.41575476992143656,0.2689814814814815
2021-06-08,0.41575476992143656,0.2689814814814815
2021-06-09,0.0,0.0
2021-06-10,0.0,0.0
2021-06-11,0.0,0.0
2021-06-12,0.4772727272727273,0.13636363636363635
2021-06-13,0.4772727272727273,0.13636363636363635
2021-06-14,0.28125,0.0
2021-06-15,0.4772727272727273,0.13636363636363635
2021-06-16,0.42613636363636365,0.10227272727272727
2021-06-17,0.6136363636363636,0.4681818181818182
2021-06-18,0.42857142857142855,0.21428571428571427
2021-06-19,0.42857142857142855,0.21428571428571427
2021-06-20,0.42857142857142855,0.21428571428571427
2021-06-21,0.41287878787878785,0.20606060606060606
2021-06-22,0.0,0.0
2021-06-23,0.23863636363636365,0.06818181818181818
2021-06-24,0.23863636363636365,0.06818181818181818
2021-06-25,0.16666666666666666,-0.16666666666666666
2021-06-26,0.16666666666666666,-0.16666666666666666
2021-06-27,0.16666666666666666,-0.16666666666666666
2021-06-28,0.1875,0.04356060606060606
2021-06-29,0.23863636363636365,0.06818181818181818
2021-06-30,0.0,0.0
2021-07-01,0.5,0.25
2021-07-02,0.22727272727272727,0.06818181818181818
2021-07-03,0.22727272727272727,0.06818181818181818
2021-07-04,0.22727272727272727,0.06818181818181818
2021-07-05,0.5083333333333333,0.007575757575757569
2021-07-06,0.7386363636363636,0.4681818181818182
2021-07-07,0.40353535353535347,0.18989898989898987
2021-07-08,0.0,0.0
2021-07-09,0.05555555555555555,0.0
2021-07-10,0.05555555555555555,0.0
2021-07-11,0.05555555555555555,0.0
2021-07-12,0.28222222222222226,0.035858585858585854
2021-07-13,0.375,0.03409090909090909
2021-07-14,0.375,0.03409090909090909
2021-07-15,0.16666666666666666,0.13333333333333333
2021-07-16,0.45454545454545453,0.13636363636363635
2021-07-17,0.0,0.0
2021-07-18,0.0,0.0
2021-07-19,0.0,0.0
2021-07-20,0.7314772727272727,0.3776136363636364
2021-07-21,0.1393939393939394,0.0303030303030303
2021-07-22,0.4238095238095238,0.3583333333333334
2021-07-23,0.0,0.0
2021-07-24,0.0,0.0
2021-07-25,0.4214646464646465,0.17676767676767677
2021-07-26,0.2533482142857143,0.0553030303030303
2021-07-27,0.15545454545454546,0.22727272727272724
2021-07-28,0.4772727272727273,0.13636363636363635
2021-07-29,0.0,0.0
2021-07-30,0.975,0.037500000000000006
2021-07-31,0.975,0.037500000000000006
2021-08-01,0.21666666666666667,0.1111111111111111
2021-08-02,0.5111111111111111,0.15890151515151515
2021-08-03,0.4166666666666667,0.31212121212121213
2021-08-04,0.13333333333333333,0.13333333333333333
2021-08-05,0.39299999999999996,0.166
2021-08-06,0.48482142857142857,-0.000892857142857142
2021-08-07,0.48482142857142857,-0.000892857142857142
2021-08-08,0.7000000000000001,0.19999999999999998
2021-08-09,0.13666666666666666,0.09833333333333334
2021-08-10,0.2615349927849928,0.0744047619047619
2021-08-11,0.3020833333333333,0.13579545454545452
2021-08-12,0.3020833333333333,0.13579545454545452
2021-08-13,0.0,0.0
2021-08-14,0.0,0.0
2021-08-15,0.0,0.0
2021-08-16,0.24187184343434343,-0.010653409090909094
2021-08-17,0.2842857142857143,0.22142857142857145
2021-08-18,0.12000000000000002,0.13999999999999999
2021-08-19,0.025,0.0
2021-08-20,0.30000000000000004,0.35
2021-08-21,0.30000000000000004,0.35
2021-08-22,0.5702020202020202,0.23535353535353534
2021-08-23,0.32799999999999996,0.08654545454545455
2021-08-24,0.0,0.0
2021-08-25,0.36250000000000004,0.15530303030303028
2021-08-26,0.3621212121212121,0.01393939393939394
2021-08-27,0.15833333333333333,0.06666666666666667
2021-08-28,0.0,0.0
2021-08-29,0.0,0.0
2021-08-30,0.25,0.06818181818181818
2021-08-31,0.24431818181818182,0.03409090909090909
2021-09-01,0.0,0.0
2021-09-02,0.07500000000000001,0.0125
2021-09-03,0.09285714285714286,0.03506493506493506
2021-09-04,0.4375,0.1875
2021-09-05,0.8416666666666666,0.5916666666666667
2021-09-06,0.1,0.0
2021-09-07,0.7386363636363636,0.21818181818181817
2021-09-08,0.43333333333333335,0.34545454545454546
2021-09-09,0.4772727272727273,0.13636363636363635
2021-09-10,0.2571969696969697,0.05681818181818181
2021-09-11,0.4772727272727273,0.13636363636363635
2021-09-12,0.4772727272727273,0.13636363636363635
2021-09-13,0.34440104166666663,0.1736624053030303
2021-09-14,0.6231071428571429,0.296
2021-09-15,0.3333333333333333,0.125
2021-09-16,0.15833333333333333,-0.011111111111111108
2021-09-17,0.4,-0.05
2021-09-18,0.08333333333333333,0.0
2021-09-19,0.08333333333333333,0.0
2021-09-20,0.17155934343434343,0.03835227272727272
2021-09-21,0.23795454545454547,0.11727272727272728
2021-09-22,0.22404916512059372,0.06922541743970315
2021-09-23,0.29455266955266957,0.11165223665223666
2021-09-24,0.0,0.0
2021-09-25,0.0,0.0
2021-09-26,0.0,0.0
2021-09-27,0.18848484848484848,0.07848484848484848
2021-09-28,0.13013392857142858,0.016071428571428577
2021-09-29,0.5648148148148148,0.10606060606060606
2021-09-30,0.17866161616161616,0.061868686868686865
2021-10-01,0.08571428571428572,0.07142857142857142
2021-10-02,0.08571428571428572,0.07142857142857142
2021-10-03,0.43686868686868685,0.14267676767676768
2021-10-04,0.4866666666666667,0.14037878787878788
2021-10-05,0.32657527657527663,0.15364357864357864
2021-10-06,0.4721590909090909,0.3397727272727273
2021-10-07,0.22727272727272727,0.06818181818181818
2021-10-08,0.0,0.0
2021-10-09,0.0,0.0
2021-10-10,0.0,0.0
2021-10-11,0.0,0.0
2021-10-12,0.2909090909090909,0.08181818181818182
2021-10-13,0.16666666666666666,0.16666666666666666
2021-10-14,0.15,0.1125
2021-10-15,0.23863636363636365,0.06818181818181818
2021-10-16,0.4722222222222222,0.125
2021-10-17,0.19047619047619047,-0.020833333333333332
2021-10-18,0.5395238095238095,0.15715728715728716
2021-10-19,0.38863636363636367,0.10227272727272727
2021-10-20,0.2825,0.05795454545454545
2021-10-21,0.09999999999999999,0.0297979797979798
2021-10-22,0.14204545454545456,0.09886363636363638
2021-10-23,0.4,-0.18181818181818182
2021-10-24,0.4,-0.18181818181818182
2021-10-25,0.16666666666666666,0.04545454545454545
2021-10-26,0.2863636363636364,0.08181818181818182
2021-10-27,0.39708333333333334,-0.03545454545454545
2021-10-28,0.42500000000000004,0.11051136363636363
2021-10-29,0.36742424242424243,0.1643939393939394
2021-10-30,0.36742424242424243,0.1643939393939394
2021-10-31,0.30000000000000004,0.6
2021-11-01,0.275,0.03409090909090909
2021-11-02,0.29183712121212124,0.1525189393939394
2021-11-03,0.3190909090909091,0.21848484848484845
2021-11-04,0.1282106782106782,0.07147667147667147
2021-11-05,0.49242424242424243,0.1787878787878788
2021-11-06,0.0,0.0
2021-11-07,0.0,0.0
2021-11-08,0.35,0.08727272727272727
2021-11-09,0.18246753246753247,0.01948051948051948
2021-11-10,0.3180471380471381,0.07727272727272727
2021-11-11,0.3795454545454546,0.06969696969696969
2021-11-12,0.1802455357142857,0.18247767857142858
2021-11-13,0.2,0.0
2021-11-14,0.0,0.0
2021-11-15,0.3952380952380952,0.108008658008658
2021-11-16,0.2708333333333333,0.06628787878787878
2021-11-17,0.13333333333333333,0.03333333333333333
2021-11-18,0.4873395721925134,0.2791800356506239
2021-11-19,0.15625,0.08428030303030302
2021-11-20,0.4772727272727273,0.13636363636363635
2021-11-21,0.0,0.0
2021-11-22,0.2571428571428572,0.19090909090909092
2021-11-23,0.4722222222222222,0.25
2021-11-24,0.13833333333333334,0.12348484848484849
2021-11-25,0.5700000000000001,0.43
2021-11-26,0.10606060606060606,0.01515151515151515
2021-11-27,0.0,0.0
2021-11-28,0.0,0.0
2021-11-29,0.23148148148148148,0.10606060606060606
2021-11-30,0.125,0.03409090909090909
2021-12-01,0.41060606060606064,0.0909090909090909
2021-12-02,0.24047619047619048,0.11904761904761905
2021-12-03,0.1,0.02727272727272727
2021-12-04,0.8888888888888888,0.5
2021-12-05,0.8888888888888888,0.5
2021-12-06,0.25787878787878793,0.03636363636363636
2021-12-07,0.18767857142857142,0.09753246753246754
2021-12-08,0.3455808080808081,0.05785123966942149
2021-12-09,0.24399350649350648,0.09242424242424241
2021-12-10,0.17402597402597403,0.049783549783549784
2021-12-11,0.23863636363636365,0.03409090909090909
2021-12-12,0.2909090909090909,0.08181818181818182
2021-12-13,0.2628787878787879,0.09772727272727273
2021-12-14,0.22309704184704182,0.11002886002886002
2021-12-15,0.2818181818181818,0.10823863636363636
2021-12-16,0.25,0.18939393939393936
2021-12-17,0.06127946127946128,0.004545454545454544
2021-12-18,0.17363636363636364,0.07075757575757576
2021-12-19,0.0,0.0
2021-12-20,0.11666666666666665,0.05606060606060606
2021-12-21,0.39242424242424245,0.13484848484848483
2021-12-22,0.0,0.0
2021-12-23,0.3833333333333333,0.033333333333333326
2021-12-24,0.0,0.0
2021-12-25,0.25,0.0
2021-12-26,0.0,0.0
2021-12-27,0.0,0.0
2021-12-28,0.11363636363636363,0.03409090909090909
2021-12-29,0.125,-0.125
2021-12-30,0.0,0.0
2021-12-31,0.24722222222222223,0.10858585858585856
2022-01-01,0.24722222222222223,0.10858585858585856
2022-01-02,0.6363636363636364,0.3575757575757576
2022-01-03,0.37272727272727274,0.16464646464646465
2022-01-04,0.23106060606060605,0.06818181818181818
2022-01-05,0.26243686868686866,0.16164772727272728
2022-01-06,0.29375,0.1388888888888889
2022-01-07,0.07142857142857142,0.04761904761904762
2022-01-08,0.0,0.0
2022-01-09,0.049206349206349205,0.05873015873015874
2022-01-10,0.6,0.1
2022-01-11,0.19343434343434343,0.03686868686868686
2022-01-12,0.20714285714285713,0.19642857142857142
2022-01-13,0.13714285714285715,0.04
2022-01-14,0.2206959706959707,0.13968115218115218
2022-01-15,0.0,0.0
2022-01-16,0.0,0.0
2022-01-17,0.15,0.13333333333333333
2022-01-18,0.18494949494949495,0.043787878787878785
2022-01-19,0.2333333333333333,0.26666666666666666
2022-01-20,0.10000000000000002,0.024999999999999998
2022-01-21,0.09375,-0.0265625
2022-01-22,0.0,0.0
2022-01-23,0.0859375,-0.0390625
2022-01-24,0.08333333333333333,0.08333333333333333
2022-01-25,0.08333333333333333,0.08333333333333333
2022-01-26,0.14583333333333331,0.10416666666666666
2022-01-27,0.33835978835978836,0.19226190476190474
2022-01-28,0.19285714285714287,0.07998819362455727
2022-01-29,0.0,0.0
2022-01-30,0.0,0.0
2022-01-31,0.0,0.0
2022-02-01,0.3465909090909091,0.14772727272727273
2022-02-02,0.23839285714285713,0.08741883116883117
2022-02-03,0.10000000000000002,0.024999999999999998
2022-02-04,0.0,0.0
2022-02-05,0.0,0.0
2022-02-06,0.18686868686868685,0.04545454545454545
2022-02-07,0.3704545454545454,0.1015151515151515
2022-02-08,0.4285714285714286,0.25
2022-02-09,0.1147186147186147,0.001875901875901875
2022-02-10,0.15357142857142855,0.02857142857142857
2022-02-11,0.4023809523809524,0.12345779220779221
2022-02-12,0.4023809523809524,0.12345779220779221
2022-02-13,0.4023809523809524,0.12345779220779221
2022-02-14,0.0,0.0
2022-02-15,0.2674458874458875,0.14242424242424243
2022-02-16,0.2,0.2
2022-02-17,0.16666666666666666,0.04545454545454545
2022-02-18,0.08333333333333333,0.06666666666666667
2022-02-19,0.08333333333333333,0.06666666666666667
2022-02-20,0.08333333333333333,0.06666666666666667
2022-02-21,0.06666666666666667,0.06666666666666667
2022-02-22,0.0,0.0
2022-02-23,0.0,0.0
2022-02-24,0.25,0.06818181818181818
2022-02-25,0.08333333333333333,0.022727272727272724
2022-02-26,0.08333333333333333,0.022727272727272724
2022-02-27,0.08333333333333333,0.022727272727272724
2022-02-28,0.15,-0.014583333333333332
2022-03-01,0.30097402597402595,0.1558080808080808
2022-03-02,0.19242424242424241,0.07878787878787878
2022-03-03,0.47500000000000003,0.3
2022-03-04,0.19999999999999998,0.03896103896103896
2022-03-05,0.19999999999999998,0.03896103896103896
2022-03-06,0.19999999999999998,0.03896103896103896
2022-03-07,0.2,0.0
2022-03-08,0.17592592592592593,0.09999999999999999
2022-03-09,0.18363636363636365,0.11575757575757577
2022-03-10,0.18363636363636365,0.11575757575757577
2022-03-11,0.2571428571428571,-0.006968795093795099
2022-03-12,0.0,0.0
2022-03-13,0.0,0.0
2022-03-14,0.0,0.0
2022-03-15,0.3,0.16666666666666666
2022-03-16,0.2,0.13
2022-03-17,0.13333333333333333,0.0
2022-03-18,0.125,0.1
2022-03-19,0.125,0.1
2022-03-20,0.125,0.1
2022-03-21,0.25,0.13333333333333333
2022-03-22,0.0875,0.05
2022-03-23,0.2909090909090909,0.10227272727272727
2022-03-24,0.3333333333333333,0.0909090909090909
2022-03-25,0.2833333333333334,0.0893939393939394
2022-03-26,0.0,0.0
2022-03-27,0.0,0.0
2022-03-28,0.14583333333333331,-0.07045454545454544
2022-03-29,0.0,0.0
2022-03-30,0.24444444444444444,0.14444444444444443
2022-03-31,0.049999999999999996,0.016666666666666666
2022-04-01,0.13636363636363635,0.05785123966942149
2022-04-02,0.25,0.1
2022-04-03,0.0,0.0
2022-04-04,0.21742424242424244,0.06439393939393939
2022-04-05,0.16372294372294371,0.028295454545454547
2022-04-06,0.09098639455782312,0.015079365079365078
2022-04-07,0.26717171717171717,0.12904040404040404
2022-04-08,0.13636363636363638,0.03896103896103896
2022-04-09,0.3,0.16666666666666666
2022-04-10,0.09071428571428572,0.02
2022-04-11,0.2617485119047619,0.04402123917748918
2022-04-12,0.14354066985645933,-0.049043062200956944
2022-04-13,0.1782608695652174,0.10652173913043479
2022-04-14,0.18373015873015874,0.10202020202020202
2022-04-15,0.06818181818181818,0.006198347107438016
2022-04-16,0.2,0.12
2022-04-17,0.15625,0.1625
2022-04-18,0.18461538461538465,0.05240384615384615
2022-04-19,0.07692307692307693,0.0
2022-04-20,0.20271972621972623,0.07076336726336727
2022-04-21,0.07532467532467532,0.06688311688311689
2022-04-22,0.2671340023612751,0.18490751672569852
2022-04-23,0.2671340023612751,0.18490751672569852
2022-04-24,0.3,0.2
2022-04-25,0.09444444444444446,0.03888888888888888
2022-04-26,0.29967532467532465,0.20811688311688312
2022-04-27,0.10250000000000001,0.0
2022-04-28,0.06796875,-0.01328125
2022-04-29,0.16304112554112554,0.06688311688311688
2022-04-30,0.0,0.0
2022-05-01,0.0,0.0
2022-05-02,0.15714285714285717,0.08571428571428572
2022-05-03,0.1481060606060606,0.04734848484848484
2022-05-04,0.20788690476190474,0.0724025974025974
2022-05-05,0.05714285714285715,0.014285714285714287
2022-05-06,0.0,0.0
2022-05-07,0.0625,0.08333333333333333
2022-05-08,0.0,0.0
2022-05-09,0.14444444444444446,0.052777777777777785
2022-05-10,0.09375,0.046875
2022-05-11,0.0,0.0
2022-05-12,0.24583333333333335,0.12083333333333332
2022-05-13,0.30625117635987203,0.12718332392245435
2022-05-14,0.3625,0.3125
2022-05-15,0.0,0.0
2022-05-16,0.1769543650793651,0.12231150793650794
2022-05-17,0.12678571428571428,0.024285714285714285
2022-05-18,0.09393939393939393,-0.021212121212121217
2022-05-19,0.11417748917748917,0.027759740259740262
2022-05-20,0.17054473304473305,0.04418590668590669
2022-05-21,0.25606060606060604,0.1787878787878788
2022-05-22,0.27999999999999997,0.16
2022-05-23,0.17653061224489797,0.10497448979591838
2022-05-24,0.04736842105263158,0.010526315789473684
2022-05-25,0.22660256410256413,0.1358974358974359
2022-05-26,0.08684210526315789,0.05131578947368421
2022-05-27,0.17843501984126983,0.10745287698412698
2022-05-28,0.125,0.125
2022-05-29,0.5138888888888888,-0.09722222222222222
2022-05-30,0.3080357142857143,0.21875
2022-05-31,0.22166666666666668,0.145
2022-06-01,0.04603174603174603,0.014285714285714287
2022-06-02,0.05851886209029066,0.054715522572665425
2022-06-03,0.2498989898989899,0.17863636363636365
2022-06-04,0.14166666666666666,-0.016666666666666666
2022-06-05,0.0,0.0
2022-06-06,0.0,0.0
2022-06-07,0.35654761904761906,0.10667388167388166
2022-06-08,0.11080189651618223,0.1131725417439703
2022-06-09,0.27,0.1
2022-06-10,0.1784090909090909,0.08664772727272727
2022-06-11,0.0,0.0
2022-06-12,0.2375,0.2
2022-06-13,0.023076923076923075,0.0
2022-06-14,0.5333333333333333,0.10694444444444444
2022-06-15,0.26704545454545453,0.06511707988980717
2022-06-16,0.41298701298701296,0.2159090909090909
2022-06-17,0.13333333333333333,0.004166666666666664
2022-06-18,0.06666666666666667,-0.049999999999999996
2022-06-19,0.0,0.0
2022-06-20,0.22042410714285715,-0.004345914502164502
2022-06-21,0.14491341991341994,0.09978354978354978
2022-06-22,0.11815476190476192,-0.006051587301587302
2022-06-23,0.21000000000000002,-0.03
2022-06-24,0.0,0.0
2022-06-25,0.0,0.0
2022-06-26,0.17500000000000002,0.0
2022-06-27,0.05204081632653062,0.029591836734693875
2022-06-28,0.30479242979242976,0.13791208791208792
2022-06-29,0.06545454545454546,0.023636363636363636
2022-06-30,0.10000000000000002,0.10000000000000002
2022-07-01,0.16160714285714284,0.028125
2022-07-02,0.0,0.0
2022-07-03,0.0,0.0
2022-07-04,0.2857142857142857,0.15357142857142858
2022-07-05,0.10321637426900586,0.06666666666666667
2022-07-06,0.0,0.0
2022-07-07,0.13579545454545452,0.05094696969696969
2022-07-08,0.171875,-0.0859375
2022-07-09,0.1,0.0
2022-07-10,0.0,0.0
2022-07-11,0.22756734006734008,0.07811447811447811
2022-07-12,0.1434848484848485,0.06454545454545454
2022-07-13,0.22763157894736843,0.09111842105263158
2022-07-14,0.3773753156565657,0.19928977272727272
2022-07-15,0.27321428571428574,0.10357142857142856
2022-07-16,0.0,0.15
2022-07-17,0.0,0.15
