Date,IC_acct_subj,IC_acct_pol,defi_subj,defi_pol,blockchan_subj,blockchain_pol,crypto_subj,crypto_pol,avg_3k_subj,avg_3k_pol,DPI_subj,DPI_pol
02-11-20,0.425,0.266666667,0.268940498,0.088732165,0.255609476,0.102514442,0.402002839,0.221206205,0.308850938,0.137484271,0.260868687,0.011454545
03-11-20,0.447334456,0.26062009,0.319299801,0.134999313,0.293969906,0.123292842,0.286666558,0.13070211,0.299978755,0.129664755,0.335071301,0.189148841
04-11-20,0.1,-0.1,0.270800783,0.090557878,0.261350318,0.073330439,0.413080974,0.205858582,0.315077358,0.123248966,0.307635883,0.206818182
05-11-20,0.333243146,0.140151515,0.244643231,0.06953347,0.178561905,0.068274405,0.379945653,0.188532107,0.26771693,0.108779994,0.077680653,0.022727273
06-11-20,0.5,0,0.306973631,0.111588034,0.310489586,0.061269254,0.298392623,0.146205501,0.30528528,0.106354263,0.42772274,0.133462833
07-11-20,0.238636364,-0.012784091,0.224881483,0.034137064,0.36751372,0.011632069,0.307766089,0.078616829,0.300053764,0.041461987,0.181457431,0.087510146
08-11-20,0.238636364,-0.012784091,0.348202449,0.159838339,0.504483283,-0.143009119,0.317350361,0.134774188,0.390012031,0.05053447,0.366363636,0.310909091
09-11-20,0.140909091,0.077272727,0.191753848,0.080269532,0.324038282,0.010323367,0.327899182,0.196795166,0.281230437,0.095796022,0.342889537,0.17228701
10-11-20,0.155555556,0.155555556,0.272012131,0.063722638,0.346205988,0.030856394,0.417726479,0.184852652,0.345314866,0.093143894,0.268577647,0.107665846
11-11-20,0.713636364,0.250757576,0.23197538,0.103960971,0.40728244,-0.018319736,0.314146392,0.106600541,0.317801404,0.064080592,0.397557522,0.130892338
12-11-20,0.418825397,0.095595238,0.348509199,0.131440029,0.296988356,0.002158904,0.429655066,0.186447285,0.358384207,0.106682073,0.337898187,0.130291289
13-11-20,0.5,0.15,0.299235233,0.089560875,0.209623972,0.048516205,0.307106176,0.117941799,0.27198846,0.085339626,0.292592593,0.121180556
14-11-20,0.3,0.25,0.236340655,0.080509192,0.119782313,0.051782313,0.430907756,0.170068362,0.262343575,0.100786623,0.19051983,0.13780111
15-11-20,0.3,0.25,0.325181135,0.033156471,0.261297671,0.136798598,0.323796735,0.155320112,0.30342518,0.10842506,0.4,0.194444444
16-11-20,0.566666667,0.133333333,0.341647026,0.125907688,0.115772306,0.036595118,0.31457197,0.099175902,0.257330434,0.087226236,0.40753367,0.098695286
17-11-20,0.1,0.05,0.287343906,0.097701084,0.25750448,0.079726703,0.257465224,0.061925108,0.26743787,0.079784298,0.318373908,0.124138861
18-11-20,0.281858586,0.125919192,0.326603175,0.067417989,0.305513005,0.110685263,0.23356654,0.092093903,0.288560907,0.090065719,0.430983023,0.177642388
19-11-20,0.378619529,0.180411255,0.193692889,0.033308467,0.24291737,0.064777674,0.255496681,0.102921068,0.230702313,0.067002403,0.311294306,0.142633395
20-11-20,0.401388889,0.134722222,0.19354862,0.061319493,0.244628966,0.107956524,0.258777327,0.057714899,0.232318304,0.075663639,0.340377273,0.270041198
21-11-20,0.5,0.25,0.230724931,0.04118814,0.132346531,0.100226722,0.297588492,0.080465278,0.220219985,0.073960047,0.291209103,0.11765873
22-11-20,0.5,0.25,0.24812128,0.088950893,0.132454004,0.075257035,0.342971328,0.157442994,0.241182204,0.107216974,0.305092593,0.212037037
23-11-20,0.633333333,0.189393939,0.248628739,0.095945361,0.191895087,0.035376547,0.279047397,0.049896898,0.239857074,0.060406269,0.298784722,0.157098765
24-11-20,0.4425,0.054090909,0.223063754,0.069346503,0.238744949,0.10555,0.235731448,0.085007639,0.232513384,0.086634714,0.138839286,0.128683036
25-11-20,0.544848485,0.202121212,0.275375,0.130296296,0.298371163,0.05474654,0.335768302,0.15382399,0.303171488,0.112955609,0.198611111,0.1
26-11-20,0.544848485,0.202121212,0.344343306,0.135953927,0.264447825,0.054347002,0.308669535,0.118205934,0.305820222,0.102835621,0.242435516,0.209449405
27-11-20,0.4,0,0.182034632,0.029220779,0.198219118,0.018201134,0.32278256,0.121624766,0.234345437,0.056348893,0.347510684,0.106869658
28-11-20,0.4,0,0.242642496,0.02987013,0.236274351,0.012031352,0.355742436,0.060939141,0.278219761,0.034280208,0.132407407,0.169444444
29-11-20,0.4,0,0.246925595,0.185599206,0.23492619,0.069419048,0.233929942,0.095758387,0.238593909,0.116925547,0.016666667,0.05
30-11-20,0.3,0.25,0.246925595,0.185599206,0.23492619,0.069419048,0.233929942,0.095758387,0.238593909,0.116925547,0.016666667,0.05
01-12-20,0,0,0.254810997,0.089469809,0.189343898,0.041814012,0.245609897,0.117201804,0.229921597,0.082828541,0.266483328,0.146948825
02-12-20,0.216666667,0.15,0.255405002,0.050242304,0.239081809,0.031300586,0.243839448,0.102206656,0.246108753,0.061249849,0.308565032,0.091830678
03-12-20,0.65,0.45,0.24624397,0.040111936,0.231358065,0.058781626,0.337452525,0.126070238,0.271684853,0.074987933,0.312935203,0.291537718
04-12-20,0.444444444,0.25,0.298619048,0.080900952,0.257015126,0.048966019,0.301034885,0.076085498,0.285556353,0.068650823,0.206918768,0.117254902
05-12-20,0.26,0,0.383913206,0.035400299,0.195953419,0.050339521,0.260861147,0.066342154,0.280242591,0.050693991,0.268781095,0.225599276
06-12-20,0.350469978,0.106060606,0.293981763,0.132598784,0.195444862,0.040795739,0.285111003,0.089418146,0.258179209,0.087604223,0.246753247,0.128607504
07-12-20,0.30530303,0.128787879,0.23608262,0.030831858,0.204343114,0.025873947,0.309124242,0.130380087,0.249849992,0.062361964,0.241890025,0.150128949
08-12-20,0.612037037,0.272222222,0.32952339,0.010699688,0.190046343,0.053894439,0.269197673,0.107057918,0.262922469,0.057217348,0.250135352,0.166716668
09-12-20,0.268993506,0.060876623,0.270235964,-0.012803149,0.194986266,0.052546075,0.31466324,0.117470418,0.259961823,0.052404448,0.301082251,0.106204906
10-12-20,0.5,0.25,0.319718294,0.074685969,0.258808346,0.087189043,0.435681082,0.164057392,0.338069241,0.108644135,0.468761212,0.147117576
11-12-20,0.295454545,0.027272727,0.270548786,0.03914275,0.28340161,0.094309103,0.250749116,0.115627886,0.268233171,0.08302658,0.310009392,0.153649176
12-12-20,0.4875,0.1625,0.341124639,0.087785895,0.349932239,0.090065025,0.286431097,0.091741811,0.325829325,0.089864244,0.480225564,0.299899749
13-12-20,0,0,0.312335,0.008533883,0.286468646,0.11211552,0.263687483,0.073563041,0.287497043,0.064737481,0.418387355,0.203961585
14-12-20,0.635204082,0.463549784,0.420065729,0.083806133,0.290265956,0.026768676,0.309721284,0.101475379,0.340017656,0.070683396,0.309593836,0.114523922
15-12-20,0.398958333,0.187405303,0.365231678,0.129667867,0.198102376,0.023713042,0.264113709,0.086906674,0.275815921,0.080095861,0.38354357,0.20184138
16-12-20,0.641666667,0.408333333,0.349897787,0.054134199,0.243721789,0.01472987,0.317688781,0.098358622,0.303769452,0.055740897,0.121666667,0.008333333
17-12-20,0.423611111,0.383333333,0.177084733,0.051462401,0.258330052,0.050639881,0.305578455,0.139461797,0.246997747,0.08052136,0.43312872,0.276041667
18-12-20,0.18,0.107272727,0.333238151,0.017123155,0.25885303,0.031570274,0.284225956,0.095776479,0.292105712,0.048156636,0.294444444,0.176262626
19-12-20,0.338636364,0.234090909,0.323988852,-0.006192513,0.206312267,0.046655823,0.26836104,0.099020948,0.26622072,0.046494753,0.078983516,0
20-12-20,0.325,-0.125,0.396984247,0.099486412,0.094407895,0.002302632,0.354935596,0.127949423,0.282109246,0.076579489,0.376428571,0.197222222
21-12-20,0.490625,0.3234375,0.381228565,0.106625222,0.292990179,0.080362149,0.194196758,0.023873006,0.289471834,0.070286792,0.090816327,0.083673469
22-12-20,0.428129509,0.126136364,0.329830673,0.002944625,0.295194288,0.199994455,0.407430892,0.088084109,0.344151951,0.09700773,0.194155844,0.125974026
23-12-20,0.3625,0.175,0.322483816,0.103306177,0.250111472,0.062892316,0.291492551,0.099560444,0.288029279,0.088586312,0.065,0.091
24-12-20,0.275320346,0.155134199,0.355873797,0.170501238,0.230008971,0.103272076,0.312305339,0.099060967,0.299396036,0.124278094,0.22875,-0.005833333
25-12-20,0.275320346,0.155134199,0.394499934,0.278314484,0.304802744,0.101943968,0.305135988,0.121061305,0.334812889,0.167106586,0.22875,-0.005833333
26-12-20,0.3,0.1,0.43152498,0.233787464,0.229259921,0.001690476,0.310473298,0.107239719,0.323752733,0.11423922,0.208928571,0.321428571
27-12-20,0.3,0.1,0.339117791,0.129708874,0.271314907,0.04208966,0.319731506,0.049713167,0.310054735,0.073837234,0.258352273,0.090381155
28-12-20,0,0,0.38709517,0.153311171,0.232306457,0.103241342,0.299919877,0.072374026,0.306440501,0.10964218,0.188753247,0.095922799
29-12-20,0.452777778,0.200505051,0.381141619,0.210858784,0.298555607,0.08196385,0.330485444,0.086695256,0.336727557,0.126505963,0.138486842,0.074651116
30-12-20,0.38125,0.138988095,0.381141619,0.210858784,0.298555607,0.08196385,0.330485444,0.086695256,0.336727557,0.126505963,0.138486842,0.074651116
31-12-20,0.38125,0.138988095,0.381141619,0.210858784,0.298555607,0.08196385,0.330485444,0.086695256,0.336727557,0.126505963,0.138486842,0.074651116
01-01-21,0.35,0.0875,0.409430282,0.236004374,0.264287764,0.048393021,0.321760786,0.097640061,0.331826277,0.127345819,0.336018842,0.134812063
02-01-21,0.35,0.0875,0.37503352,0.163054591,0.227045851,0.084694589,0.338011003,0.1453409,0.313363458,0.131030026,0.221428571,0.188888889
03-01-21,0.95,0.35,0.328528397,0.183072024,0.24376369,0.031490987,0.314037103,0.108120833,0.295443064,0.107561281,0.112515152,0.065121212
04-01-21,0.464285714,0.314285714,0.426252597,0.220081229,0.202193961,0.026914372,0.240905384,0.036153093,0.289783981,0.094382898,0.308858042,0.148971439
05-01-21,0.3125,0.2725,0.360695988,0.184051227,0.293213023,0.081128788,0.301461472,0.088614592,0.318456828,0.117931536,0.201846835,0.131566852
06-01-21,0.444318182,0.150378788,0.433744135,0.238827522,0.233970238,0.036998016,0.286461364,0.119527417,0.318058579,0.131784318,0.235455814,0.178582475
07-01-21,0.368925365,0.125476992,0.350762663,0.186332621,0.126856061,0.033098485,0.381620409,0.107346411,0.286413044,0.108925839,0.251455026,0.280555556
08-01-21,0.368925365,0.125476992,0.352648706,0.206733786,0.230385636,0.045858442,0.321290458,0.063110372,0.3014416,0.1052342,0.133208955,0.11511194
09-01-21,0.497272727,0.148181818,0.310739899,0.151047763,0.23243779,0.020213889,0.325000379,0.114679906,0.289392689,0.095313853,0.256039734,0.1727619
10-01-21,0.454545455,0.136363636,0.378550648,0.197755754,0.27202868,-0.053595563,0.307005285,0.110456638,0.319194871,0.084872276,0.172773347,0.143666496
11-01-21,0.225,0.075,0.294592095,0.15883648,0.217601732,0.041040043,0.288719643,0.133563005,0.266971156,0.111146509,0.195532129,0.111546185
12-01-21,0,0,0.405673767,0.252331692,0.143931061,0.011856818,0.356983189,0.123683865,0.302196005,0.129290792,0.266474528,0.149912165
13-01-21,0.333333333,0.166666667,0.435021555,0.265868128,0.204392027,-0.003168633,0.310969751,0.077923286,0.316794444,0.113540927,0.159921875,0.121588542
14-01-21,0,0,0.371088945,0.23690087,0.188286183,0.019005519,0.259157828,0.197184163,0.272844319,0.151030184,0.162802435,0.15183002
15-01-21,0.875,0.375,0.369754785,0.218664951,0.205478918,0.060285801,0.308989755,0.094422601,0.294741152,0.124457784,0.237016484,0.082093407
16-01-21,0.2,0.225,0.322052174,0.147019949,0.258285441,0.039455982,0.288462831,0.08866949,0.289600149,0.09171514,0.164718252,0.089849438
17-01-21,0.2,0.225,0.369440712,0.176411219,0.305883409,0.03727962,0.322036273,0.117887284,0.332453465,0.110526041,0.166153509,0.050589766
18-01-21,0.219444444,0.166666667,0.437915269,0.214630231,0.351460949,0.024968019,0.462563095,0.211930898,0.417313104,0.150509716,0.27832455,0.154736495
19-01-21,0.219444444,0.166666667,0.397209133,0.201401263,0.240218254,0.017315476,0.251008045,0.089447294,0.296145144,0.102721344,0.328663793,0.117887931
20-01-21,0.333333333,0.066666667,0.433544093,0.22716119,0.167147637,0.015426677,0.303883712,0.117443128,0.301525147,0.120010332,0.358292749,0.101454545
21-01-21,0.386111111,0.054292929,0.304063728,0.11600458,0.224191775,-0.033784848,0.342078806,0.08112206,0.290111436,0.054447264,0.255726283,0.137289003
22-01-21,0.5,0.25,0.263381114,0.086827035,0.258949868,0.064319481,0.334765392,0.09396746,0.285698791,0.081704659,0.382177945,0.124003394
23-01-21,0.5,0.25,0.328292259,0.071336001,0.186567581,0.051618446,0.318174603,0.147469048,0.277678147,0.090141165,0.345673687,0.129104208
24-01-21,0.625,0.041666667,0.271316819,0.11393755,0.172119845,0.080335954,0.344076365,0.150221222,0.262504343,0.114831575,0.298850629,0.114087533
25-01-21,0.625,0.041666667,0.322258915,0.023136832,0.236591138,0.058780195,0.298583104,0.102776422,0.285811052,0.061564483,0.269191919,0.111215867
26-01-21,0.625,0.041666667,0.304246072,0.033773165,0.278419048,0.069352381,0.306457231,0.115008721,0.296374117,0.072711422,0.240946429,0.146636364
27-01-21,0.625,0.041666667,0.299098546,0.04147404,0.239180556,0.074083333,0.357791868,0.065456439,0.298690323,0.060337938,0.266104044,0.06826484
28-01-21,0.54,0.16,0.138031656,0.00408658,0.323831794,0.024350649,0.332668609,0.110604726,0.26484402,0.046347318,0.302205863,0.091125941
29-01-21,0.600757576,0.414393939,0.270594093,0.061038803,0.297279728,0.101787054,0.274738384,0.087913961,0.280870735,0.083579939,0.238907563,0.090493697
30-01-21,0.666666667,0.166666667,0.307676109,0.109648354,0.178031768,0.050884112,0.332449657,0.121933766,0.272719178,0.094155411,0.32593254,0.139758598
31-01-21,0.35,0.159090909,0.307676109,0.109648354,0.178031768,0.050884112,0.332449657,0.121933766,0.272719178,0.094155411,0.32593254,0.139758598
01-02-21,0.344318182,0.110795455,0.291449845,0.100851482,0.24378474,0.050189971,0.258834506,0.100739177,0.264689697,0.083926877,0.349654214,0.177346882
02-02-21,0.246753247,0.055194805,0.319422078,0.142850649,0.28794724,0.117619589,0.277366138,0.168438889,0.294911819,0.142969709,0.358297642,0.156660759
03-02-21,0.368055556,0.1625,0.324827958,0.095679618,0.201283784,0.037417893,0.307913955,0.090430258,0.278008566,0.074509256,0.285663201,0.147155806
04-02-21,0.187896825,0.033333333,0.314999405,0.106719661,0.293586427,0.068311932,0.233078413,0.078761667,0.280554748,0.084597753,0.31839505,0.156179212
05-02-21,0.25,0.25,0.31931421,0.037131177,0.260914502,0.070524351,0.315568326,0.037290855,0.298599013,0.048315461,0.246486463,0.100572716
06-02-21,0,0,0.370055228,0.087938126,0.309391048,0.084681373,0.317986111,0.082571338,0.332477462,0.085063612,0.400027473,0.010430299
07-02-21,0.9,0.5,0.248531644,0.068961472,0.240451389,0.024236111,0.266122893,0.069796331,0.251701975,0.054331305,0.33846767,0.125859273
08-02-21,0.65,0.466666667,0.342330963,0.061786745,0.195876515,0.042815404,0.30693851,0.054457882,0.281715329,0.05302001,0.31256435,0.106147869
09-02-21,0.280492424,0.079024621,0.35417904,0.00284746,0.316967983,0.003670905,0.328633659,0.128983885,0.333260227,0.045167417,0.339850599,0.149548591
10-02-21,0.149989177,0.048279221,0.278638889,0.141823611,0.25784118,0.015479437,0.35325,0.074749946,0.29657669,0.077350998,0.275873156,0.063873303
11-02-21,0.176168831,0.068701299,0.195113364,0.05736169,0.347894589,-0.048283766,0.284262374,0.119765404,0.275756776,0.042947776,0.285649628,0.119487179
12-02-21,0,0,0.309287102,0.07399548,0.198700794,0.009774405,0.264459181,0.086303328,0.257482359,0.056691071,0.405927952,0.147731596
13-02-21,0.45,0.25,0.292423399,0.095557875,0.307404775,0.030141973,0.30880172,0.117121162,0.302876631,0.080940337,0.321591782,0.206464705
14-02-21,0.510416667,-0.15625,0.141818669,0.069829113,0.344488411,0.092925723,0.27758098,0.071045429,0.254629353,0.077933421,0.326642857,0.150093537
15-02-21,0.510416667,-0.15625,0.104875463,0.004106818,0.278478337,0.084545743,0.340821654,0.087797736,0.241391818,0.058816766,0.342752486,0.146590909
16-02-21,0.383333333,0.291666667,0.290450598,0.018980642,0.32196259,0.074484605,0.342628914,0.104803878,0.318347367,0.066089708,0.265960798,0.096179654
17-02-21,0.4,0.4,0.282739693,0.027313131,0.266541306,0.037565368,0.339887897,0.095548611,0.296389632,0.053475703,0.34171875,0.140344066
18-02-21,0.75,0.8,0.267952247,0.04228744,0.179237043,-0.005089827,0.333608142,0.108618615,0.26026581,0.048605409,0.295921893,0.066408717
19-02-21,0.75,0.8,0.296132013,0.064529185,0.267433379,0.070741342,0.310658937,0.092425379,0.29140811,0.075898635,0.266743163,0.101700742
20-02-21,0,0,0.314904384,0.086845963,0.259610632,-0.004086903,0.309444336,0.099608063,0.294653118,0.060789041,0.321895096,0.099593867
21-02-21,0.2,0,0.286004434,0.120310695,0.243615282,0.001818182,0.328427832,0.051683369,0.28601585,0.057937416,0.314349376,0.090311465
22-02-21,0.285497835,0.16751443,0.31056612,0.11331813,0.296696447,0.004362744,0.306274784,0.080335173,0.30451245,0.066005349,0.157580532,0.091309524
23-02-21,0.285497835,0.16751443,0.269352701,0.090390339,0.264190278,0.028944444,0.350030501,0.129973377,0.294524494,0.08310272,0.173809524,0.000595238
24-02-21,0.327777778,0.247222222,0.347340427,0.095834886,0.217695094,0.042828211,0.297777674,0.12106719,0.287604398,0.086576762,0.22768595,0.069214876
25-02-21,0.433333333,0.366666667,0.37196686,0.076625809,0.26596728,0.024652128,0.333542416,0.073749675,0.323825518,0.058342537,0.364206349,0.193412698
26-02-21,0.36875,0.2125,0.268087351,0.086927324,0.233243056,0.014580357,0.341207534,0.154325108,0.28084598,0.085277596,0.194166667,0.058333333
27-02-21,0.36875,0.2125,0.174384791,0.114592281,0.233945455,-0.02845303,0.460559325,0.216320635,0.289629857,0.100819962,0.499052028,0.088558201
28-02-21,0.36875,0.2125,0.174384791,0.114592281,0.233945455,-0.02845303,0.460559325,0.216320635,0.289629857,0.100819962,0.499052028,0.088558201
01-03-21,0,0,0.253536573,0.083832981,0.350030628,0.017563474,0.321152545,0.082839015,0.308239915,0.061411823,0.208999193,0.074115397
02-03-21,0.366666667,0.266666667,0.344324325,0.073835007,0.287569324,0.054235119,0.526280628,0.317335606,0.386058092,0.148468577,0.325429401,0.219728899
03-03-21,0.219318182,0.234090909,0.317183118,0.071852479,0.224745474,0.041264033,0.393826804,0.122949098,0.311918465,0.078688537,0.274755168,0.137225517
04-03-21,0.222727273,0.065151515,0.26619228,0.069298618,0.304880349,0.077238255,0.373622583,0.129116721,0.314898404,0.091884531,0.399180912,0.081084887
05-03-21,0,0,0.240631698,0.111115664,0.183017785,0.026455159,0.250615376,0.057794621,0.224754953,0.065121815,0.230992965,0.105827246
06-03-21,0.083333333,0,0.228250627,0.085340852,0.183067956,0.072334401,0.309538288,0.153010119,0.240285624,0.103561791,0.237253695,0.092857143
07-03-21,0.181730769,0.025,0.322514737,0.1058484,0.211320261,0.056134538,0.338618369,0.127458134,0.290817789,0.096480357,0.429960121,0.198139401
08-03-21,0.181730769,0.025,0.294980641,0.078757048,0.212929419,0.087688149,0.381529004,0.133123593,0.296479688,0.099856264,0.20810455,0.082226647
09-03-21,0.26,0.166666667,0.341839293,0.09651361,0.219582828,0.032366414,0.366065945,0.080276668,0.309162689,0.069718897,0.302653284,-0.000459073
10-03-21,0.219318182,0.034090909,0.348140229,0.121542536,0.191463384,0.074394571,0.348159413,0.138707957,0.295921009,0.111548354,0.379511785,0.1553367
11-03-21,0.274603175,0.128571429,0.213358409,0.077075844,0.250191866,0.075079978,0.316521056,0.138466829,0.260023777,0.096874217,0,0
12-03-21,0.05,0.075,0.083442378,0.030076905,0.240663131,0.058824242,0.372543975,0.180037103,0.232216495,0.089646084,0.189873418,0.105638665
13-03-21,0.05,0.075,0.246887845,0.053366772,0.161452436,0.057708739,0.291656674,0.106703806,0.233332318,0.072593106,0.476461039,0.197997835
14-03-21,0.55,-0.15,0.268310926,0.093494452,0.246600661,0.021513781,0.197945118,0.085484273,0.237618902,0.066830835,0.411607731,0.135827687
15-03-21,0.13030303,0.051515152,0.270179013,0.041837839,0.257052002,0.006500938,0.276533054,0.084732251,0.267921356,0.044357009,0.284243021,0.095624553
16-03-21,0.419047619,0.278571429,0.248601993,0.107321845,0.207397006,0.071294913,0.278713682,0.126750791,0.244904227,0.101789183,0.312652181,0.160957004
17-03-21,0.65,-0.134375,0.429779509,0.23713842,0.159258929,0.052911706,0.30218224,0.085180816,0.297073559,0.125076981,0.437121212,0.254545455
18-03-21,0.548484848,0.275757576,0.370406323,0.144370144,0.271129599,0.021320599,0.363937153,0.189282358,0.335157692,0.118324367,0.150980392,0.023039216
19-03-21,0.260416667,-0.119791667,0.297498955,0.121274272,0.260588264,0.132242186,0.340978918,0.253910152,0.299688712,0.169142203,0.268388889,0.010080808
20-03-21,0.260416667,-0.119791667,0.363032413,0.130393903,0.107913641,0.024420611,0.280240783,0.167265909,0.250395612,0.107360141,0.107291667,0.09520202
21-03-21,0,0,0.223311688,0.071024141,0.220727354,0.046131836,0.318310589,0.122643975,0.254116544,0.079933317,0.336866737,0.169082719
22-03-21,0.412878788,0.056818182,0.297406494,0.120170346,0.17314881,0.064367124,0.293030307,0.143030263,0.254528537,0.109189244,0.375510554,0.192314306
23-03-21,0,0,0.19843527,0.056915138,0.208025539,0.005425824,0.326969769,0.118715043,0.24447686,0.060352002,0.326758658,0.183462602
24-03-21,0.4,0.8,0.264557486,0.083397624,0.189961616,0.058246402,0.32439305,0.147838925,0.259637384,0.096494317,0.444857467,0.28704851
25-03-21,0.293939394,0.027272727,0.25507696,0.095966631,0.236162518,0.078569336,0.384902074,0.191892803,0.292047184,0.122142923,0.21261563,0.141475279
26-03-21,0.380934343,0.123400673,0.221752372,0.085174035,0.160106265,0.034431919,0.385225776,0.195304275,0.255694804,0.104970076,0.183403617,0.075016794
27-03-21,0.380934343,0.123400673,0.253792339,0.088517431,0.203636287,0.072446847,0.332652487,0.156629199,0.263360371,0.105864492,0.294270833,0.203125
28-03-21,0.555555556,0.221759259,0.275748457,0.049135802,0.167584785,0.025079989,0.344819913,0.126041883,0.262717718,0.066752558,0.114285714,0.002380952
29-03-21,0.45,0.275,0.27765374,0.10065862,0.225167532,0.074618434,0.33331039,0.143681331,0.278710554,0.106319462,0.097619048,0.063636364
30-03-21,0.643939394,0.284848485,0.235096899,0.060019086,0.256775386,0.097146789,0.341139899,0.154487879,0.277670728,0.103884585,0.48783879,0.156847628
31-03-21,0.33030303,-0.041818182,0.235096899,0.060019086,0.256775386,0.097146789,0.341139899,0.154487879,0.277670728,0.103884585,0.48783879,0.156847628
01-04-21,0.5625,0.125,0.325036427,0.129321682,0.225492929,0.088146212,0.430494655,0.168976696,0.327008004,0.128814863,0.220538721,0.056902357
02-04-21,0.751515152,0.412121212,0.301686312,0.081681597,0.193265152,0.044642045,0.374256281,0.189879426,0.289735915,0.105401023,0.289644488,0.158312948
03-04-21,0.751515152,0.412121212,0.257454327,0.138803507,0.289629806,0.091881005,0.324060907,0.123645076,0.29038168,0.118109863,0.377060041,0.155167514
04-04-21,0.0625,0,0.211486005,0.07557015,0.293893012,0.120503504,0.353530628,0.12925395,0.286303215,0.108442535,0.250240385,0.124278846
05-04-21,0.40547619,0.142380952,0.258219364,0.03334427,0.151338203,0.041112951,0.348277608,0.119145465,0.252611725,0.064534229,0.485766667,0.217961472
06-04-21,0.160551948,0.013433442,0.351555852,0.14224687,0.160478175,0.02730754,0.284717626,0.066846551,0.265583884,0.07880032,0.3707991,0.178000566
07-04-21,0.206944444,0.156944444,0.240468975,0.082647064,0.174557221,0.052270993,0.282933929,0.105966017,0.232653375,0.080294692,0.449451885,0.148953899
08-04-21,0.5,0.045454545,0.306723395,0.116197337,0.253763839,0.065427275,0.330521325,0.115020398,0.297002853,0.09888167,0.350690564,0.142697951
09-04-21,0.291189675,0.093434343,0.275837045,0.120470055,0.218173656,0.055001913,0.261607864,0.123520346,0.251872855,0.099664105,0.354174683,0.193926367
10-04-21,0.291189675,0.093434343,0.3928583,0.120999585,0.292729477,0.084424002,0.262909987,0.088945725,0.316165921,0.098123104,0.358482143,0.150669643
11-04-21,0.4,0,0.289580131,0.097640104,0.308838241,0.077141465,0.30997592,0.15790855,0.302798097,0.110896706,0.288333333,0.143371212
12-04-21,0.125,-0.0125,0.291296753,0.075666126,0.295110083,-0.006935498,0.31783649,0.143093795,0.301414442,0.070608141,0.316895604,0.164010989
13-04-21,0.3125,0.125,0.304275455,0.084126291,0.164382684,0.077780736,0.368649838,0.167688718,0.279102659,0.109865248,0.441530612,0.189285714
14-04-21,0.219318182,0.034090909,0.311197451,0.078967172,0.194128069,0.010827101,0.252699026,0.142474351,0.252674849,0.077422875,0.357397311,0.119250456
15-04-21,0.365454545,0.060909091,0.318406156,0.139459957,0.238619949,0.025872475,0.340320238,0.130996599,0.299115448,0.098776343,0.300647477,0.143972845
16-04-21,0.169318182,0.084090909,0.323660095,0.085170805,0.233238053,0.057080893,0.355279107,0.189104942,0.304059085,0.110452213,0.284212196,0.174098746
17-04-21,0,0,0.365861352,0.135955885,0.286279575,0.038220071,0.345080195,0.179942893,0.33240704,0.118039617,0.2,0.122222222
18-04-21,0.575,0.125,0.315628069,0.092613369,0.274954926,0.07939937,0.283627853,0.127559966,0.291403616,0.099857568,0.464002268,0.206606885
19-04-21,0.159090909,0.045454545,0.246252706,0.070050528,0.243319939,0.044723485,0.238322168,0.069681331,0.242631604,0.061485115,0.404515939,0.089268005
20-04-21,0.203409091,0.038068182,0.3550672,0.101380388,0.204892063,0.032368398,0.267904221,0.10601829,0.275954495,0.079922359,0.3208571,0.10290404
21-04-21,0.62,-0.152727273,0.356624098,0.07090869,0.230483442,0.056907386,0.316452399,0.126821771,0.301186646,0.084879283,0.28828863,0.071903869
22-04-21,0.159090909,0.045454545,0.38649958,0.079586021,0.290660402,0.062719589,0.289858333,0.029411905,0.322339438,0.057239171,0.344161225,0.154329463
23-04-21,0.25,0.2,0.361798791,0.191378711,0.284980115,0.002724193,0.328149403,0.096962938,0.324976103,0.097021947,0.171806854,0.075272586
24-04-21,0.25,0.2,0.43000428,0.165962613,0.206951178,0.078942761,0.313082912,0.150694021,0.316679457,0.131866465,0.284583333,0.0340625
25-04-21,0.25,0.2,0.336892231,0.170864662,0.357675818,0.010161768,0.340110426,0.135039755,0.344892825,0.105355395,0.31288858,0.113108637
26-04-21,0.586363636,0.054545455,0.259400329,0.076260707,0.201490584,0.043027453,0.271366703,0.094134217,0.244085872,0.071140793,0.277030223,0.127208594
27-04-21,0.25,0.179166667,0.259877882,0.081673882,0.198112771,0.061491649,0.263211123,0.086613258,0.240400592,0.076592929,0.267282197,0.080097854
28-04-21,0.45,0.4,0.294549003,0.155600596,0.259570996,0.063816089,0.314154203,0.098264574,0.289424734,0.105893753,0.369868421,0.134780702
29-04-21,0.45,0.4,0.321127497,0.156663146,0.223189394,0.027430105,0.440763041,0.335587843,0.328359977,0.173227031,0.262101535,0.068781976
30-04-21,0.45,0.4,0.321127497,0.156663146,0.223189394,0.027430105,0.440763041,0.335587843,0.328359977,0.173227031,0.262101535,0.068781976
01-05-21,0.497272727,0.148181818,0.246977695,0.090102593,0.220864444,0.056107879,0.394165422,0.204516198,0.287335854,0.11690889,0.311476371,0.070072376
02-05-21,0.2,0.233333333,0.345350649,0.19289329,0.21716843,0.040304233,0.396627198,0.200939474,0.319715426,0.144712332,0.291084711,0.222393251
03-05-21,0.025,0,0.255782551,0.075857892,0.180569444,0.317625,0.298463225,0.099001277,0.244938407,0.16416139,0.306853366,0.137530118
