Date,DPI_subj,DPI_pol
2021-02-09,0.3398505992113947,0.14954859061393153
2021-02-10,0.27587315597024337,0.0638733030723322
2021-02-11,0.2856496281496282,0.11948717948717949
2021-02-12,0.4059279519763391,0.14773159636062863
2021-02-13,0.3215917818740399,0.2064647046501885
2021-02-14,0.3266428571428571,0.150093537414966
2021-02-15,0.34275248560962845,0.1465909090909091
2021-02-16,0.26596079846079845,0.09617965367965367
2021-02-17,0.34171875,0.14034406565656568
2021-02-18,0.29592189347828446,0.06640871659668653
2021-02-19,0.2667431631287053,0.10170074236339298
2021-02-20,0.3218950962305393,0.09959386663500588
2021-02-21,0.314349376114082,0.09031146549528901
2021-02-22,0.15758053221288515,0.09130952380952381
2021-02-23,0.17380952380952383,0.0005952380952380979
2021-02-24,0.22768595041322312,0.06921487603305786
2021-02-25,0.36420634920634914,0.19341269841269842
2021-02-26,0.19416666666666665,0.05833333333333334
2021-02-27,0.4990520282186948,0.08855820105820106
2021-02-28,0.4990520282186948,0.08855820105820106
2021-03-01,0.20899919289749797,0.07411539731454986
2021-03-02,0.32542940061596776,0.21972889879606297
2021-03-03,0.2747551683010867,0.13722551683010867
2021-03-04,0.39918091168091163,0.08108488733488733
2021-03-05,0.23099296536796537,0.10582724567099568
2021-03-06,0.2372536945812808,0.09285714285714285
2021-03-07,0.42996012052463667,0.19813940092165896
2021-03-08,0.20810454977121645,0.08222664680998014
2021-03-09,0.3026532835356365,-0.00045907251789604976
2021-03-10,0.3795117845117845,0.15533670033670033
2021-03-11,0.0,0.0
2021-03-12,0.189873417721519,0.10563866513233602
2021-03-13,0.476461038961039,0.19799783549783548
2021-03-14,0.41160773103707887,0.13582768680594767
2021-03-15,0.2842430207587688,0.0956245526127416
2021-03-16,0.31265218061334565,0.16095700416088765
2021-03-17,0.4371212121212121,0.2545454545454546
2021-03-18,0.15098039215686274,0.023039215686274515
2021-03-19,0.2683888888888889,0.010080808080808077
2021-03-20,0.10729166666666666,0.09520202020202019
2021-03-21,0.3368667368667369,0.16908271908271907
2021-03-22,0.375510553788615,0.1923143055923668
2021-03-23,0.32675865800865805,0.18346260221260222
2021-03-24,0.4448574667962423,0.2870485098801425
2021-03-25,0.21261562998405104,0.14147527910685806
2021-03-26,0.1834036174553416,0.0750167935512763
2021-03-27,0.29427083333333337,0.203125
2021-03-28,0.1142857142857143,0.0023809523809523816
2021-03-29,0.0976190476190476,0.06363636363636364
2021-03-30,0.4878387896825397,0.15684762806637806
2021-03-31,0.4878387896825397,0.15684762806637806
2021-04-01,0.22053872053872053,0.05690235690235689
2021-04-02,0.2896444879321592,0.15831294846705807
2021-04-03,0.3770600414078675,0.15516751364577452
2021-04-04,0.2502403846153846,0.12427884615384616
2021-04-05,0.4857666666666667,0.21796147186147188
2021-04-06,0.37079909996576665,0.1780005655005655
2021-04-07,0.449451884920635,0.1489538991101491
2021-04-08,0.3506905642806806,0.14269795127353269
2021-04-09,0.35417468334135,0.1939263668430335
2021-04-10,0.35848214285714286,0.15066964285714285
2021-04-11,0.28833333333333333,0.14337121212121212
2021-04-12,0.3168956043956044,0.164010989010989
2021-04-13,0.4415306122448979,0.18928571428571428
2021-04-14,0.3573973109350468,0.11925045604290888
2021-04-15,0.3006474766215026,0.1439728453364817
2021-04-16,0.28421219585012686,0.1740987460815047
2021-04-17,0.2,0.12222222222222222
2021-04-18,0.4640022675736961,0.20660688517831374
2021-04-19,0.40451593860684765,0.08926800472255017
2021-04-20,0.32085710041592397,0.1029040404040404
2021-04-21,0.28828863004120736,0.07190386932654974
2021-04-22,0.344161224839191,0.15432946290997138
2021-04-23,0.17180685358255451,0.07527258566978194
2021-04-24,0.28458333333333335,0.0340625
2021-04-25,0.3128885796742939,0.11310863739435169
2021-04-26,0.27703022286355616,0.12720859387526054
2021-04-27,0.267282196969697,0.08009785353535354
2021-04-28,0.36986842105263157,0.13478070175438595
2021-04-29,0.26210153482880755,0.0687819756001574
2021-04-30,0.26210153482880755,0.0687819756001574
2021-05-01,0.31147637085137087,0.07007237554112554
2021-05-02,0.29108471074380166,0.22239325068870522
2021-05-03,0.30685336611262537,0.1375301182014145
2021-05-04,0.20170184705340954,0.07161028460833148
2021-05-05,0.25065362962260773,0.10295966705638239
2021-05-06,0.32878203930362204,0.15666427896643723
2021-05-07,0.206366930171278,0.05955204216073781
2021-05-08,0.21311447811447812,0.1407094757094757
2021-05-09,0.22380952380952382,0.09101151824366109
2021-05-10,0.30306786216596343,0.11305379746835444
2021-05-11,0.2462755454422121,0.11467199467199468
2021-05-12,0.19690826330532213,0.10327264239028945
2021-05-13,0.19104553536930585,0.06182371135239988
2021-05-14,0.29933261183261184,0.030605339105339104
2021-05-15,0.30833469584477646,0.06304199832425639
2021-05-16,0.23762626262626263,0.15
2021-05-17,0.30605680868838764,0.07269499506341613
2021-05-18,0.2727931163486719,0.09633950617283951
2021-05-19,0.17048850574712643,0.1113721264367816
2021-05-20,0.33476046176046176,0.14983623883623884
2021-05-21,0.28744483671668136,0.17004817593409827
2021-05-22,0.2562123700054735,-0.018897099069512858
2021-05-23,0.20365306122448978,0.008948979591836733
2021-05-24,0.18426938252719502,0.052917219065656565
2021-05-25,0.4024191786806466,-0.0364296636085627
2021-05-26,0.16318376068376067,0.05615384615384615
2021-05-27,0.2757925407925408,0.07902680652680652
2021-05-28,0.32712481962481965,0.17213236258690803
2021-05-29,0.32837301587301587,0.13414502164502162
2021-05-30,0.26317663817663817,0.18846153846153849
2021-05-31,0.26317663817663817,0.18846153846153849
2021-06-01,0.21838007736943907,0.12821083172147002
2021-06-02,0.2826535087719298,0.10107456140350876
2021-06-03,0.3014008743449533,0.13966129813169287
2021-06-04,0.30357142857142855,0.17976190476190476
2021-06-05,0.15208333333333335,0.12708333333333333
2021-06-06,0.28246974114321055,0.039582090953264426
2021-06-07,0.3506536748222016,0.09471253510874046
2021-06-08,0.3356318681318681,0.1676190476190476
2021-06-09,0.2508993313234385,0.07478287337662338
2021-06-10,0.27269841269841266,0.13931178669815034
2021-06-11,0.28205128205128205,0.08447802197802198
2021-06-12,0.21893939393939393,0.08844696969696969
2021-06-13,0.3306910569105691,0.01036585365853659
2021-06-14,0.3307000081295856,0.13438779139483364
2021-06-15,0.31463953258070904,0.08905745126333361
2021-06-16,0.33728825522303785,0.03574675324675324
2021-06-17,0.36206651138716356,0.10578416149068323
2021-06-18,0.4641746646979205,0.06357281284606865
2021-06-19,0.5,0.0
2021-06-20,0.3522727272727273,0.06181818181818181
2021-06-21,0.3806582633053221,0.1667167473049826
2021-06-22,0.34791666666666665,0.18541666666666667
2021-06-23,0.28724747474747475,0.1455149711399711
2021-06-24,0.18904761904761905,0.19238095238095237
2021-06-25,0.49444444444444446,0.19444444444444445
2021-06-26,0.325,0.10893939393939393
2021-06-27,0.3416666666666667,0.1986111111111111
2021-06-28,0.18343817130581838,0.09421791443850268
2021-06-29,0.13292929292929295,0.13131313131313133
2021-06-30,0.13292929292929295,0.13131313131313133
2021-07-01,0.18667736757624398,0.017094703049759227
2021-07-02,0.4734529220779221,0.30505762987012985
2021-07-03,0.41761904761904767,0.16059523809523807
2021-07-04,0.24300964187327823,0.11112258953168044
2021-07-05,0.12820512820512822,0.033205128205128207
2021-07-06,0.28870507506677723,0.06892028184581377
2021-07-07,0.2862480416408988,0.06953148835291692
2021-07-08,0.12916666666666665,-0.005208333333333327
2021-07-09,0.24824059561128528,0.030651776384535007
2021-07-10,0.25702624839948784,0.07187900128040974
2021-07-11,0.225,0.14375
2021-07-12,0.06332894158981116,0.01561703996486605
2021-07-13,0.3277725304998032,0.022212711530893346
2021-07-14,0.35224428868120455,0.14756619937694707
2021-07-15,0.37150793650793645,0.19131313131313132
2021-07-16,0.03571428571428571,0.0
2021-07-17,0.18223214285714287,0.059375
2021-07-18,0.25833333333333336,0.20000000000000004
2021-07-19,0.2371375224618149,0.13188412511230907
2021-07-20,0.3397322741982936,0.18440717858193584
2021-07-21,0.2557876280098502,0.08654678654678655
2021-07-22,0.36146681660353536,0.16578454748376623
2021-07-23,0.3319753086419753,0.13180555555555556
2021-07-24,0.2915573857037272,0.17202644916059548
2021-07-25,0.3177083333333333,0.07604166666666666
2021-07-26,0.312038567493113,0.05765840220385675
2021-07-27,0.26314171122994656,0.12424688057040999
2021-07-28,0.3359626283539327,0.07712450592885377
2021-07-29,0.3686274509803922,0.06764705882352941
2021-07-30,0.19717261904761907,-0.023809523809523808
2021-07-31,0.19717261904761907,-0.023809523809523808
2021-08-01,0.26092622655122655,0.04336670274170274
2021-08-02,0.2810353535353535,0.07432449494949495
2021-08-03,0.2763894084881739,0.04648335203890759
2021-08-04,0.3661559139784946,0.16914874551971326
2021-08-05,0.2813883214164113,0.08528260129383725
2021-08-06,0.3067254826748498,0.015407236926224267
2021-08-07,0.35162788600288597,0.09988636363636363
2021-08-08,0.31492857142857145,0.03551948051948051
2021-08-09,0.27065217391304347,0.02318840579710145
2021-08-10,0.3068745970341715,0.09653046421663443
2021-08-11,0.2802546296296296,0.043470950345950346
2021-08-12,0.3426275065930238,0.07754217047320495
2021-08-13,0.2051070858965596,0.06273638642059694
2021-08-14,0.39622641509433965,0.08679245283018867
2021-08-15,0.31916666666666665,0.012500000000000002
2021-08-16,0.2947865206688736,0.10637993379169848
2021-08-17,0.32887668703845174,0.10137636872930991
2021-08-18,0.392559743779256,0.16571815718157182
2021-08-19,0.20795629910213245,0.054847666479610924
2021-08-20,0.26347025067955304,0.10078526125037753
2021-08-21,0.31657037815126055,0.025131302521008404
2021-08-22,0.5243735431235431,0.1192016317016317
2021-08-23,0.3736533474776049,0.1955920949237781
2021-08-24,0.32315656565656564,0.13886363636363638
2021-08-25,0.2779242424242424,0.018060606060606055
2021-08-26,0.3793939393939394,0.17308080808080806
2021-08-27,0.29473684210526313,0.09725877192982456
2021-08-28,0.30408163265306126,0.09979591836734691
2021-08-29,0.23497113997113997,0.09201298701298702
2021-08-30,0.21617476851851852,0.13046875
2021-08-31,0.21617476851851852,0.13046875
2021-09-01,0.21823181049069373,0.03671742808798647
2021-09-02,0.3119,0.06537777777777777
2021-09-03,0.16618480725623586,0.02585034013605442
2021-09-04,0.4223738125300625,0.037891789923039924
2021-09-05,0.1527876984126984,0.017058080808080807
2021-09-06,0.2686856763763543,0.09628003705334215
2021-09-07,0.13534256559766764,0.019948316989133318
2021-09-08,0.2699677169421487,0.05453813705234159
2021-09-09,0.3714823991797676,0.1023242766005924
2021-09-10,0.30672582972582974,0.03083189033189033
2021-09-11,0.3628891859774213,0.04956625074272133
2021-09-12,0.13333333333333333,0.0
2021-09-13,0.2567750069079856,0.08963974854932301
2021-09-14,0.2952125850340136,0.1779237310308739
2021-09-15,0.36933238636363636,0.17201911695075758
2021-09-16,0.2842696629213483,0.12359550561797752
2021-09-17,0.10930777365186707,0.029668421855921858
2021-09-18,0.22678947210197212,0.008975919913419913
2021-09-19,0.1415945165945166,0.0069624819624819635
2021-09-20,0.291431165588469,0.04862955396663262
2021-09-21,0.4178712346681097,0.1795347447691198
2021-09-22,0.3391254186065507,0.13372539410275258
2021-09-23,0.3276597140233504,0.09371277712186803
2021-09-24,0.36721611721611724,0.11234765234765236
2021-09-25,0.33234664849875695,0.04985472191797492
2021-09-26,0.2922824302134647,0.023050082101806244
2021-09-27,0.17758537758537757,-0.019264069264069265
2021-09-28,0.42093663911845736,0.09476584022038569
2021-09-29,0.38472222222222224,0.027083333333333338
2021-09-30,0.38472222222222224,0.027083333333333338
2021-10-01,0.35381410256410256,0.14002331002331003
2021-10-02,0.23529411764705882,0.05798319327731093
2021-10-03,0.40869041982323234,0.02289101957070707
2021-10-04,0.30400508582326763,0.08599423991985974
2021-10-05,0.284522342064715,0.04368515665125835
2021-10-06,0.339002664002664,0.06953046953046953
2021-10-07,0.3553206349206349,0.09047619047619049
2021-10-08,0.3038788862652499,0.05570641479732389
2021-10-09,0.34755003450655625,0.07010163749294185
2021-10-10,0.4211538461538462,0.027534965034965032
2021-10-11,0.34594035594035594,0.039083694083694095
2021-10-12,0.32596049783549785,0.07201479076479075
2021-10-13,0.30635477582846005,0.027878028404344193
2021-10-14,0.30009785353535356,0.030709175084175085
2021-10-15,0.30959675872650555,0.03796269658611431
2021-10-16,0.25747229709493863,-0.000988319856244384
2021-10-17,0.3133456412868178,0.038172693319752135
2021-10-18,0.3612698412698413,0.14538690476190474
2021-10-19,0.3164388243335612,0.08938397129186602
2021-10-20,0.2856413556413556,0.05082571207571207
2021-10-21,0.3694681295715778,0.10524242424242423
2021-10-22,0.4726518680594768,0.15590179747788444
2021-10-23,0.37237349687349686,0.06095598845598846
2021-10-24,0.3051207729468599,0.049746376811594196
2021-10-25,0.37735312306740876,0.007276077097505667
2021-10-26,0.31410787563131315,0.07944286616161617
2021-10-27,0.4406898530762167,0.07543705452796362
2021-10-28,0.43792237854737853,0.05245310245310245
2021-10-29,0.30659358003108,0.036994949494949504
2021-10-30,0.44203318903318906,0.17142424242424242
2021-10-31,0.44203318903318906,0.17142424242424242
2021-11-01,0.18398550724637683,0.04135265700483092
2021-11-02,0.3052679629495272,0.06360250550194685
2021-11-03,0.3576128936423054,0.05538968112497524
2021-11-04,0.3011295121760238,0.06301344004832377
2021-11-05,0.24985337243401762,0.012707722385141736
2021-11-06,0.3426136363636364,0.02528409090909091
2021-11-07,0.33548387096774196,0.09193548387096774
2021-11-08,0.3127323127323127,0.06588179088179087
2021-11-09,0.27746516257465165,0.04914399469143994
2021-11-10,0.3002472558652334,0.12796504369538075
2021-11-11,0.28461538461538466,0.14615384615384613
2021-11-12,0.3968225108225108,0.12086580086580087
2021-11-13,0.25,0.0
2021-11-14,0.2646969696969697,0.02320477502295684
2021-11-15,0.2796296296296297,0.06481481481481481
2021-11-16,0.27005747126436785,0.08820402298850576
2021-11-17,0.26029829545454547,0.06932832792207792
2021-11-18,0.28515151515151516,-0.023484848484848487
2021-11-19,0.34615384615384615,0.10320512820512819
2021-11-20,0.4510382231404959,0.03776342975206611
2021-11-21,0.31964444868856634,-0.041251273236567354
2021-11-22,0.2909971554993679,0.008165297092288243
2021-11-23,0.20467532467532468,0.047514537701104864
2021-11-24,0.39088345864661656,0.053223969013442694
2021-11-25,0.24833333333333332,0.06833333333333333
2021-11-26,0.35909090909090907,0.17370766488413547
2021-11-27,0.26666666666666666,0.027000000000000003
2021-11-28,0.38151943542568545,0.05981466450216451
2021-11-29,0.2624098124098124,0.05954184704184705
2021-11-30,0.2624098124098124,0.05954184704184705
2021-12-01,0.3523898450542746,0.11780040652859446
2021-12-02,0.3038033395176252,-0.040909090909090916
2021-12-03,0.29272404900064475,0.06391913051487519
2021-12-04,0.2848748098748099,-0.014695214695214696
2021-12-05,0.38822751322751325,0.16812169312169314
2021-12-06,0.30825983717774763,0.05264586160108548
2021-12-07,0.43930817610062894,0.10412735849056604
2021-12-08,0.24983087921468203,0.057204705505761844
2021-12-09,0.41468253968253965,0.10416666666666667
2021-12-10,0.37176470588235294,0.03387700534759358
2021-12-11,0.21923076923076926,0.06923076923076923
2021-12-12,0.34892045454545456,0.05522727272727272
2021-12-13,0.23239700374531835,0.06329588014981274
2021-12-14,0.3057882395382395,0.06038961038961038
2021-12-15,0.24817726133515605,0.05390464798359535
2021-12-16,0.34833082706766916,0.08778947368421053
2021-12-17,0.24444444444444444,0.032034632034632034
2021-12-18,0.16503496503496504,0.05792540792540792
2021-12-19,0.22749999999999998,0.07375000000000001
2021-12-20,0.27220528455284554,0.0573678861788618
2021-12-21,0.4201743040157675,0.037010347376201035
2021-12-22,0.463926499032882,0.13192295293359124
2021-12-23,0.34311495298756445,0.11573400060661207
2021-12-24,0.25105363984674334,0.005579501915708811
2021-12-25,0.30333333333333334,0.05999999999999999
2021-12-26,0.38333333333333336,0.016666666666666666
2021-12-27,0.4357142857142857,0.06640211640211639
2021-12-28,0.3409090909090909,0.19602272727272727
2021-12-29,0.3125,0.03125000000000001
2021-12-30,0.39536652236652237,0.030217893217893223
2021-12-31,0.39536652236652237,0.030217893217893223
2022-01-01,0.24225352112676055,-0.005633802816901409
2022-01-02,0.37283263977806236,0.10063353606487409
2022-01-03,0.3529320987654321,0.048807519640852975
2022-01-04,0.26831590238669883,0.02646822204344328
2022-01-05,0.2880698880698881,0.09051938301938302
2022-01-06,0.34400723654455,0.14886552088044622
2022-01-07,0.3730564413265306,0.1253216314935065
2022-01-08,0.29002026342451875,0.0059777102330293794
2022-01-09,0.2302168021680217,0.020731707317073172
2022-01-10,0.31918238993710696,-0.04768439108061748
2022-01-11,0.255,0.08166666666666668
2022-01-12,0.5757971419261743,0.055883722012754274
2022-01-13,0.38492424242424245,-0.042689393939393944
2022-01-14,0.3625,0.0625
2022-01-15,0.20984375000000002,0.016718749999999998
2022-01-16,0.2982352941176471,0.10911764705882353
2022-01-17,0.38844086021505375,-0.013315412186379931
2022-01-18,0.21222222222222223,0.1111111111111111
2022-01-19,0.45758290451686684,0.17380050505050507
2022-01-20,0.22990196078431374,0.03235294117647059
2022-01-21,0.3506578947368421,0.0818703007518797
2022-01-22,0.16071428571428573,0.017857142857142856
2022-01-23,0.2572289156626506,0.004919678714859439
2022-01-24,0.23272727272727275,0.006818181818181818
2022-01-25,0.3059128371628372,0.038399100899100896
2022-01-26,0.286489898989899,0.046085858585858584
2022-01-27,0.2573406017850462,0.08181417348084015
2022-01-28,0.26995769382133017,0.020267611176702085
2022-01-29,0.244760101010101,0.035077335858585856
2022-01-30,0.31157024793388427,-0.0028925619834710785
2022-01-31,0.31157024793388427,-0.0028925619834710785
2022-02-01,0.195142089093702,-0.003955453149001539
2022-02-02,0.31086144895668705,0.07080441604251128
2022-02-03,0.19473684210526318,0.013157894736842105
2022-02-04,0.350779067268429,0.04914033956587148
2022-02-05,0.275149303251493,0.024734571997345717
2022-02-06,0.43543771043771046,0.0598905723905724
2022-02-07,0.3340480274442539,0.04965694682675814
2022-02-08,0.27255131964809387,0.06653958944281524
2022-02-09,0.4368796662274923,0.10481993851559068
2022-02-10,0.2984848484848485,0.008116883116883116
2022-02-11,0.34433734939759036,0.02430722891566265
2022-02-12,0.30833333333333335,0.011904761904761904
2022-02-13,0.32857142857142857,0.007142857142857142
2022-02-14,0.38980823863636366,0.08380681818181818
2022-02-15,0.3637715782160227,0.011471861471861472
2022-02-16,0.3871686986482905,0.050082825337927385
2022-02-17,0.2703976435935199,0.022091310751104563
2022-02-18,0.3298245614035088,0.0
2022-02-19,0.40393939393939393,0.04984848484848485
2022-02-20,0.3309478715728716,0.03686868686868687
2022-02-21,0.360966810966811,0.05405723905723906
2022-02-22,0.4161147186147186,0.06665584415584416
2022-02-23,0.3533022533022533,0.06146076146076146
2022-02-24,0.3541666666666667,-0.041666666666666664
2022-02-25,0.3378787878787879,0.011363636363636362
2022-02-26,0.41382575757575757,0.11685606060606062
2022-02-27,0.4530102040816327,0.11005102040816328
2022-02-28,0.4530102040816327,0.11005102040816328
2022-03-01,0.40914872798434443,0.058806262230919774
2022-03-02,0.34053377814845703,0.08131776480400334
2022-03-03,0.24617117117117115,0.03299549549549549
2022-03-04,0.229718456725756,0.032846715328467155
2022-03-05,0.44431818181818183,0.02954545454545454
2022-03-06,0.5032911077993045,0.046118089560712526
2022-03-07,0.38981481481481484,0.030050505050505043
2022-03-08,0.27935064935064935,0.08218614718614718
2022-03-09,0.3597519597519598,0.03580203580203581
2022-03-10,0.24903554778554776,0.023822843822843824
2022-03-11,0.45499999999999996,0.15000000000000002
2022-03-12,0.3585043988269795,0.025293255131964808
2022-03-13,0.33544536271809,0.08760330578512397
2022-03-14,0.3228470111448835,0.13044579533941236
2022-03-15,0.33334059233449476,0.045535714285714284
2022-03-16,0.37543313570487485,0.0017984189723320157
2022-03-17,0.5029335410176532,0.03071131879543095
2022-03-18,0.24107843137254903,-0.004607843137254901
2022-03-19,0.2675067506750675,0.045004500450045
2022-03-20,0.37953586497890296,0.021940928270042192
2022-03-21,0.37754529421196087,0.12605820105820106
2022-03-22,0.4314516129032258,0.06915933528836755
2022-03-23,0.3979731525784157,0.09409223817118555
2022-03-24,0.3276223776223776,0.04501748251748253
2022-03-25,0.38181818181818183,0.050378787878787884
2022-03-26,0.4709864603481625,0.10938104448742748
2022-03-27,0.38774208247892455,0.08100934153565734
2022-03-28,0.35963924963924965,0.11727272727272728
2022-03-29,0.30540197897340754,0.07643011750154607
2022-03-30,0.2577288469106651,0.12787081857536403
2022-03-31,0.2577288469106651,0.12787081857536403
2022-04-01,0.29674403610573824,0.06712604771115409
2022-04-02,0.26610606060606057,0.027015151515151513
2022-04-03,0.31410587056792416,0.09183612270665842
2022-04-04,0.22838872596937115,0.053453893776474415
2022-04-05,0.21159474933668482,0.06884094400223432
2022-04-06,0.2191919191919192,0.03535353535353535
2022-04-07,0.34546550495917583,0.03774453394706559
2022-04-08,0.36436191907266285,0.06984222389181068
2022-04-09,0.24097087378640777,-0.0026213592233009712
2022-04-10,0.3390404040404041,0.06065656565656566
2022-04-11,0.32438016528925623,0.08292011019283746
2022-04-12,0.3583982683982684,0.1390909090909091
2022-04-13,0.30542424242424243,0.08789393939393939
2022-04-14,0.35714285714285715,0.027248677248677244
2022-04-15,0.30737100737100737,0.04275184275184275
2022-04-16,0.325,-0.10500000000000001
2022-04-17,0.2488888888888889,0.0
2022-04-18,0.2516498316498316,0.025353535353535354
2022-04-19,0.23582251082251085,0.021645021645021644
2022-04-20,0.2994199457259159,0.11864314789687924
