Date,DPI_subj_1,DPI_pol_1,DPI_subj_2,DPI_pol_2
2020-12-17,0.43312872023809523,0.2865632556733631,0.43312872023809523,0.2760416666666667
2020-12-18,0.29444444444444445,0.20227272727272727,0.29444444444444445,0.17626262626262626
2020-12-19,0.07898351648351648,0.0,0.07898351648351648,0.0
2020-12-20,0.3764285714285714,0.19722222222222222,0.3764285714285714,0.19722222222222222
2020-12-21,0.09081632653061225,0.0836734693877551,0.09081632653061225,0.0836734693877551
2020-12-22,0.3002164502164502,0.19188311688311688,0.19415584415584416,0.12597402597402596
2020-12-23,0.065,0.091,0.065,0.091
2020-12-24,0.27041666666666664,0.035833333333333335,0.22874999999999998,-0.005833333333333335
2020-12-25,0.27041666666666664,0.035833333333333335,0.22874999999999998,-0.005833333333333335
2020-12-26,0.2089285714285714,0.3214285714285714,0.2089285714285714,0.3214285714285714
2020-12-27,0.25810227272727276,0.0871155303030303,0.25835227272727274,0.0903811553030303
2020-12-28,0.18875324675324678,0.09592279942279942,0.18875324675324678,0.09592279942279942
2020-12-29,0.13848684210526316,0.07465111642743222,0.13848684210526316,0.07465111642743222
2020-12-30,0.13848684210526316,0.07465111642743222,0.13848684210526316,0.07465111642743222
2020-12-31,0.13848684210526316,0.07465111642743222,0.13848684210526316,0.07465111642743222
2021-01-01,0.34798465423465424,0.1623761655011655,0.33601884226884227,0.13481206293706294
2021-01-02,0.2833333333333333,0.196031746031746,0.22142857142857145,0.18888888888888888
2021-01-03,0.11251515151515151,0.06403787878787878,0.11251515151515151,0.06512121212121212
2021-01-04,0.30816183991816903,0.1523825677662703,0.3088580424498146,0.14897143907428717
2021-01-05,0.2076701285662129,0.13176765503572732,0.20184683539352216,0.13156685182287592
2021-01-06,0.2354558143006419,0.18418592327213015,0.2354558143006419,0.1785824749962681
2021-01-07,0.25145502645502643,0.2930555555555555,0.25145502645502643,0.28055555555555556
2021-01-08,0.1332089552238806,0.11735074626865671,0.1332089552238806,0.11511194029850746
2021-01-09,0.25856074247880967,0.1727619002146313,0.2560397340754484,0.1727619002146313
2021-01-10,0.17277334659560092,0.14401331648441473,0.17277334659560092,0.1436664956751662
2021-01-11,0.21507697456492636,0.16495983935742972,0.19553212851405624,0.11154618473895582
2021-01-12,0.25439723320158103,0.16271409749670618,0.26647452788757137,0.14991216512955644
2021-01-13,0.228671875,0.16533854166666667,0.159921875,0.12158854166666666
2021-01-14,0.16862767760826014,0.15834874402835566,0.16280243488981355,0.15183002003390353
2021-01-15,0.2370164835164835,0.08297252747252747,0.2370164835164835,0.0820934065934066
2021-01-16,0.16471825169938376,0.08984943777396608,0.16471825169938376,0.08984943777396608
2021-01-17,0.17963665547935212,0.053603044895179724,0.16615350941193638,0.050589766039204245
2021-01-18,0.26745498462889766,0.14549736495388668,0.27832454984628896,0.1547364953886693
2021-01-19,0.3286637931034483,0.1127155172413793,0.3286637931034483,0.11788793103448277
2021-01-20,0.34865733225108225,0.12282433712121213,0.3582927489177489,0.10145454545454546
2021-01-21,0.21037744555186416,0.15686264639753011,0.2557262827611665,0.1372890029866774
2021-01-22,0.3799030055508158,0.12998676809808196,0.3821779447235652,0.12400339421324821
2021-01-23,0.340007306007306,0.1353264612014612,0.34567368667368664,0.1291042081042081
2021-01-24,0.29675412932293666,0.11711335725097193,0.2988506294928313,0.11408753326184518
2021-01-25,0.27041569541569543,0.09023684648684648,0.2691919191919192,0.11121586746586747
2021-01-26,0.2409464285714286,0.14736201298701299,0.2409464285714286,0.14663636363636365
2021-01-27,0.27894651011089366,0.07442922374429224,0.266104044357469,0.0682648401826484
2021-01-28,0.3239449934123847,0.10801344726378694,0.3022058629776021,0.0911259410878976
2021-01-29,0.23890756302521007,0.09049369747899161,0.23890756302521007,0.09049369747899161
2021-01-30,0.33503888087221423,0.1474781545614879,0.32593253968253966,0.13975859788359787
2021-01-31,0.33503888087221423,0.1474781545614879,0.32593253968253966,0.13975859788359787
2021-02-01,0.3516613222168778,0.17194284110950778,0.34965421409865854,0.1773468815135482
2021-02-02,0.36874324344636844,0.15745621392496392,0.35829764159451655,0.15666075937950938
2021-02-03,0.28719138358806723,0.1629463595503136,0.28566320088641517,0.1471558055040198
2021-02-04,0.33383698236216225,0.16707442487568386,0.31839505019361136,0.1561792124741765
2021-02-05,0.24648646279232872,0.10530608358122324,0.24648646279232872,0.1005727163897555
2021-02-06,0.4276717032967033,0.027978375790875774,0.4000274725274725,0.010430298867798855
2021-02-07,0.3344994159279874,0.13617673331959046,0.33846766989624133,0.12585927300213015
2021-02-08,0.320447232947233,0.1263976638976639,0.31256435006435007,0.10614786864786864
2021-02-09,0.3398505992113947,0.15900663878025384,0.3398505992113947,0.14954859061393153
2021-02-10,0.2573051948051948,0.07718183919640231,0.27587315597024337,0.0638733030723322
2021-02-11,0.28281843156843156,0.12804390054390055,0.2856496281496282,0.11948717948717949
2021-02-12,0.39625053262150034,0.15760614833195477,0.4059279519763391,0.14773159636062863
2021-02-13,0.3218068356374808,0.2128087906716939,0.3215917818740399,0.2064647046501885
2021-02-14,0.31839285714285714,0.1476232993197279,0.3266428571428571,0.150093537414966
2021-02-15,0.34275248560962845,0.15170766733266733,0.34275248560962845,0.1465909090909091
2021-02-16,0.2381830206830207,0.09854076479076479,0.26596079846079845,0.09617965367965367
2021-02-17,0.34139285714285716,0.14853181367243867,0.34171875,0.14034406565656568
2021-02-18,0.3043716795596495,0.05213566021836699,0.29592189347828446,0.06640871659668653
2021-02-19,0.2884299101166571,0.10941341122064013,0.2667431631287053,0.10170074236339298
2021-02-20,0.3218950962305393,0.10056241285671665,0.3218950962305393,0.09959386663500588
2021-02-21,0.3164081996434938,0.09816240132416604,0.314349376114082,0.09031146549528901
2021-02-22,0.15758053221288515,0.10460609243697479,0.15758053221288515,0.09130952380952381
2021-02-23,0.17380952380952383,0.0005952380952380979,0.17380952380952383,0.0005952380952380979
2021-02-24,0.22541322314049586,0.0709194214876033,0.22768595041322312,0.06921487603305786
2021-02-25,0.36420634920634914,0.21021825396825397,0.36420634920634914,0.19341269841269842
2021-02-26,0.19416666666666665,0.065,0.19416666666666665,0.05833333333333334
2021-02-27,0.4990520282186948,0.08855820105820106,0.4990520282186948,0.08855820105820106
2021-02-28,0.4990520282186948,0.08855820105820106,0.4990520282186948,0.08855820105820106
2021-03-01,0.19000201775625503,0.0751978920179397,0.20899919289749797,0.07411539731454986
2021-03-02,0.33421878701729446,0.22346024207964504,0.32542940061596776,0.21972889879606297
2021-03-03,0.2747551683010867,0.14235190829578584,0.2747551683010867,0.13722551683010867
2021-03-04,0.4421296296296296,0.06580710955710956,0.39918091168091163,0.08108488733488733
2021-03-05,0.2565611471861472,0.1313954274891775,0.23099296536796537,0.10582724567099568
2021-03-06,0.2372536945812808,0.09479679802955664,0.2372536945812808,0.09285714285714285
2021-03-07,0.42996012052463667,0.19975230414746545,0.42996012052463667,0.19813940092165896
2021-03-08,0.20002762669429336,0.08661961495294827,0.20810454977121645,0.08222664680998014
2021-03-09,0.39088857765328355,0.043658574540927475,0.3026532835356365,-0.00045907251789604976
2021-03-10,0.3795117845117845,0.15723063973063972,0.3795117845117845,0.15533670033670033
2021-03-11,0.0,0.0,0.0,0.0
2021-03-12,0.189873417721519,0.11070195627157653,0.189873417721519,0.10563866513233602
2021-03-13,0.476461038961039,0.1967478354978355,0.476461038961039,0.19799783549783548
2021-03-14,0.4220425136457745,0.13430594767551288,0.41160773103707887,0.13582768680594767
2021-03-15,0.2842430207587688,0.09600035790980672,0.2842430207587688,0.0956245526127416
2021-03-16,0.31265218061334565,0.15925797503467407,0.31265218061334565,0.16095700416088765
2021-03-17,0.472159090909091,0.30037878787878786,0.4371212121212121,0.2545454545454546
2021-03-18,0.15098039215686274,0.022303921568627455,0.15098039215686274,0.023039215686274515
2021-03-19,0.25905555555555554,0.006969696969696967,0.2683888888888889,0.010080808080808077
2021-03-20,0.10729166666666666,0.09485479797979797,0.10729166666666666,0.09520202020202019
2021-03-21,0.3368667368667369,0.16908271908271907,0.3368667368667369,0.16908271908271907
2021-03-22,0.40102075787024766,0.1931839716406043,0.375510553788615,0.1923143055923668
2021-03-23,0.3226340788840789,0.18640873015873016,0.32675865800865805,0.18346260221260222
2021-03-24,0.4448574667962423,0.3109187722708131,0.4448574667962423,0.2870485098801425
2021-03-25,0.21419457735247208,0.15338915470494416,0.21261562998405104,0.14147527910685806
2021-03-26,0.22133465193810023,0.04416190849380504,0.1834036174553416,0.0750167935512763
2021-03-27,0.26302083333333337,0.171875,0.29427083333333337,0.203125
2021-03-28,0.1142857142857143,0.0023809523809523816,0.1142857142857143,0.0023809523809523816
2021-03-29,0.0976190476190476,0.0683982683982684,0.0976190476190476,0.06363636363636364
2021-03-30,0.4878387896825397,0.15851429473304474,0.4878387896825397,0.15684762806637806
2021-03-31,0.4878387896825397,0.15851429473304474,0.4878387896825397,0.15684762806637806
2021-04-01,0.33164983164983164,0.11245791245791245,0.22053872053872053,0.05690235690235689
2021-04-02,0.3033431180691455,0.17600701239399869,0.2896444879321592,0.15831294846705807
2021-04-03,0.3770600414078675,0.16560229625447018,0.3770600414078675,0.15516751364577452
2021-04-04,0.23998397435897437,0.11274038461538462,0.2502403846153846,0.12427884615384616
2021-04-05,0.4638916666666667,0.21438647186147186,0.4857666666666667,0.21796147186147188
2021-04-06,0.37079909996576665,0.18033325533325534,0.37079909996576665,0.1780005655005655
2021-04-07,0.5137655009920635,0.17536758958633958,0.449451884920635,0.1489538991101491
2021-04-08,0.3500780227524414,0.14491106035437432,0.3506905642806806,0.14269795127353269
2021-04-09,0.3532803230719897,0.19921361431778098,0.35417468334135,0.1939263668430335
2021-04-10,0.3866815476190476,0.14828869047619048,0.35848214285714286,0.15066964285714285
2021-04-11,0.28833333333333333,0.1540909090909091,0.28833333333333333,0.14337121212121212
2021-04-12,0.3168956043956044,0.16324175824175824,0.3168956043956044,0.164010989010989
2021-04-13,0.40760204081632656,0.17026785714285717,0.4415306122448979,0.18928571428571428
2021-04-14,0.3499287574759273,0.12870228565983283,0.3573973109350468,0.11925045604290888
2021-04-15,0.3015782125522385,0.14661353797717433,0.3006474766215026,0.1439728453364817
2021-04-16,0.28421219585012686,0.17468652037617557,0.28421219585012686,0.1740987460815047
2021-04-17,0.23703703703703702,0.07129629629629629,0.2,0.12222222222222222
2021-04-18,0.48384353741496594,0.30462275819418677,0.4640022675736961,0.20660688517831374
2021-04-19,0.34815230224321136,0.15687131050767414,0.40451593860684765,0.08926800472255017
2021-04-20,0.32085710041592397,0.10390671420083183,0.32085710041592397,0.1029040404040404
2021-04-21,0.23674223828863003,0.10057069219440354,0.28828863004120736,0.07190386932654974
2021-04-22,0.3307643321838237,0.15484756768655072,0.344161224839191,0.15432946290997138
2021-04-23,0.17180685358255451,0.10504770249221183,0.17180685358255451,0.07527258566978194
2021-04-24,0.28458333333333335,0.0340625,0.28458333333333335,0.0340625
2021-04-25,0.30749836803408226,0.10599884903456332,0.3128885796742939,0.11310863739435169
2021-04-26,0.27269988242210463,0.12571682432793543,0.27703022286355616,0.12720859387526054
2021-04-27,0.267282196969697,0.08009785353535354,0.267282196969697,0.08009785353535354
2021-04-28,0.36986842105263157,0.1393859649122807,0.36986842105263157,0.13478070175438595
2021-04-29,0.26210153482880755,0.09605470287288469,0.26210153482880755,0.0687819756001574
2021-04-30,0.26210153482880755,0.09605470287288469,0.26210153482880755,0.0687819756001574
2021-05-01,0.31147637085137087,0.07007237554112554,0.31147637085137087,0.07007237554112554
2021-05-02,0.2956301652892562,0.2252815082644628,0.29108471074380166,0.22239325068870522
2021-05-03,0.297079703561185,0.14900131161705238,0.30685336611262537,0.1375301182014145
2021-05-04,0.20025771826553077,0.0732376139846843,0.20170184705340954,0.07161028460833148
2021-05-05,0.2701791770678632,0.1094034387145701,0.25065362962260773,0.10295966705638239
2021-05-06,0.32878203930362204,0.16349881134053798,0.32878203930362204,0.15666427896643723
2021-05-07,0.206366930171278,0.0602931488801054,0.206366930171278,0.05955204216073781
2021-05-08,0.28718855218855216,0.19070947570947572,0.21311447811447812,0.1407094757094757
2021-05-09,0.23452380952380955,0.09730403525046383,0.22380952380952382,0.09101151824366109
2021-05-10,0.30306786216596343,0.12049050632911393,0.30306786216596343,0.11305379746835444
2021-05-11,0.26336956253622923,0.12113566988566989,0.2462755454422121,0.11467199467199468
2021-05-12,0.19690826330532213,0.10415499533146591,0.19690826330532213,0.10327264239028945
2021-05-13,0.19462780616469139,0.04969939441250917,0.19104553536930585,0.06182371135239988
2021-05-14,0.29933261183261184,0.02665891053391053,0.29933261183261184,0.030605339105339104
2021-05-15,0.29577495868826514,0.06142909509844994,0.30833469584477646,0.06304199832425639
2021-05-16,0.30353535353535355,0.14772727272727273,0.23762626262626263,0.15
2021-05-17,0.30605680868838764,0.07269499506341613,0.30605680868838764,0.07269499506341613
2021-05-18,0.2706943509165731,0.10650996071829405,0.2727931163486719,0.09633950617283951
2021-05-19,0.18686781609195402,0.1156824712643678,0.17048850574712643,0.1113721264367816
2021-05-20,0.3107401914901915,0.13550006093756092,0.33476046176046176,0.14983623883623884
2021-05-21,0.2797182994998529,0.15135471829949987,0.28744483671668136,0.17004817593409827
2021-05-22,0.2562123700054735,-0.015017788724685274,0.2562123700054735,-0.018897099069512858
2021-05-23,0.20051020408163264,0.021020408163265305,0.20365306122448978,0.008948979591836733
2021-05-24,0.20462652538433787,0.06379726675234487,0.18426938252719502,0.052917219065656565
2021-05-25,0.4005460899956313,-0.015978593272171257,0.4024191786806466,-0.0364296636085627
2021-05-26,0.18241452991452992,0.08323717948717949,0.16318376068376067,0.05615384615384615
2021-05-27,0.2924592074592075,0.1222960372960373,0.2757925407925408,0.07902680652680652
2021-05-28,0.32819805194805196,0.17200609996064542,0.32712481962481965,0.17213236258690803
2021-05-29,0.2849639249639249,0.11505411255411255,0.32837301587301587,0.13414502164502162
2021-05-30,0.26317663817663817,0.18846153846153849,0.26317663817663817,0.18846153846153849
2021-05-31,0.26317663817663817,0.18846153846153849,0.26317663817663817,0.18846153846153849
2021-06-01,0.2168907156673114,0.14087040618955513,0.21838007736943907,0.12821083172147002
2021-06-02,0.2826535087719298,0.10304824561403508,0.2826535087719298,0.10107456140350876
2021-06-03,0.30451412622465257,0.14708397413989518,0.3014008743449533,0.13966129813169287
2021-06-04,0.30357142857142855,0.19583333333333333,0.30357142857142855,0.17976190476190476
2021-06-05,0.20000000000000004,0.23333333333333328,0.15208333333333335,0.12708333333333333
2021-06-06,0.2948604116971464,0.047964015151515146,0.28246974114321055,0.039582090953264426
2021-06-07,0.34214673037775717,0.0956384610346664,0.3506536748222016,0.09471253510874046
2021-06-08,0.3356318681318681,0.17036630036630035,0.3356318681318681,0.1676190476190476
2021-06-09,0.2676404027520099,0.06920251623376623,0.2508993313234385,0.07478287337662338
2021-06-10,0.27269841269841266,0.14158451397087762,0.27269841269841266,0.13931178669815034
2021-06-11,0.28205128205128205,0.08447802197802198,0.28205128205128205,0.08447802197802198
2021-06-12,0.2199810606060606,0.07736742424242424,0.21893939393939393,0.08844696969696969
2021-06-13,0.3306910569105691,0.01036585365853659,0.3306910569105691,0.01036585365853659
2021-06-14,0.3307000081295856,0.134947970652196,0.3307000081295856,0.13438779139483364
2021-06-15,0.3117963953258071,0.09818401097812864,0.31463953258070904,0.08905745126333361
2021-06-16,0.3248658949745906,0.05833286278938452,0.33728825522303785,0.03574675324675324
2021-06-17,0.36206651138716356,0.10829774844720497,0.36206651138716356,0.10578416149068323
2021-06-18,0.4641746646979205,0.06357281284606865,0.4641746646979205,0.06357281284606865
2021-06-19,0.5,0.0,0.5,0.0
2021-06-20,0.3522727272727273,0.08687500000000001,0.3522727272727273,0.06181818181818181
2021-06-21,0.3806582633053221,0.17053645700704526,0.3806582633053221,0.1667167473049826
2021-06-22,0.34791666666666665,0.18541666666666667,0.34791666666666665,0.18541666666666667
2021-06-23,0.28317550505050504,0.14666080447330446,0.28724747474747475,0.1455149711399711
2021-06-24,0.18904761904761905,0.19238095238095237,0.18904761904761905,0.19238095238095237
2021-06-25,0.49444444444444446,0.22777777777777777,0.49444444444444446,0.19444444444444445
2021-06-26,0.325,0.10893939393939393,0.325,0.10893939393939393
2021-06-27,0.3611111111111111,0.1923611111111111,0.3416666666666667,0.1986111111111111
2021-06-28,0.18343817130581838,0.09605614973262033,0.18343817130581838,0.09421791443850268
2021-06-29,0.20792929292929294,0.14244949494949494,0.13292929292929295,0.13131313131313133
2021-06-30,0.20792929292929294,0.14244949494949494,0.13292929292929295,0.13131313131313133
2021-07-01,0.18667736757624398,0.017094703049759227,0.18667736757624398,0.017094703049759227
2021-07-02,0.46845292207792205,0.3210695346320346,0.4734529220779221,0.30505762987012985
2021-07-03,0.41761904761904767,0.17559523809523808,0.41761904761904767,0.16059523809523807
2021-07-04,0.2452823691460055,0.12248622589531681,0.24300964187327823,0.11112258953168044
2021-07-05,0.12820512820512822,0.033205128205128207,0.12820512820512822,0.033205128205128207
2021-07-06,0.2857263516625219,0.06719397623652942,0.28870507506677723,0.06892028184581377
2021-07-07,0.2862480416408988,0.07204366367759225,0.2862480416408988,0.06953148835291692
2021-07-08,0.12916666666666665,-0.016145833333333325,0.12916666666666665,-0.005208333333333327
2021-07-09,0.24824059561128528,0.030651776384535007,0.24824059561128528,0.030651776384535007
2021-07-10,0.2579481434058899,0.07101472471190781,0.25702624839948784,0.07187900128040974
2021-07-11,0.225,0.16125,0.225,0.14375
2021-07-12,0.06332894158981116,0.01561703996486605,0.06332894158981116,0.01561703996486605
2021-07-13,0.3277725304998032,0.022212711530893346,0.3277725304998032,0.022212711530893346
2021-07-14,0.3485375562478366,0.16976895119418484,0.35224428868120455,0.14756619937694707
2021-07-15,0.37150793650793645,0.19358585858585858,0.37150793650793645,0.19131313131313132
2021-07-16,0.03571428571428571,0.0,0.03571428571428571,0.0
2021-07-17,0.18223214285714287,0.059375,0.18223214285714287,0.059375
2021-07-18,0.25833333333333336,0.20000000000000004,0.25833333333333336,0.20000000000000004
2021-07-19,0.23967945118298895,0.14320487982929023,0.2371375224618149,0.13188412511230907
2021-07-20,0.3397322741982936,0.1884230656075316,0.3397322741982936,0.18440717858193584
2021-07-21,0.23442010664232887,0.11165362415362415,0.2557876280098502,0.08654678654678655
2021-07-22,0.3592561684553872,0.17513232210497837,0.36146681660353536,0.16578454748376623
2021-07-23,0.3319753086419753,0.12121527777777778,0.3319753086419753,0.13180555555555556
2021-07-24,0.25215420758103685,0.15456525182134936,0.2915573857037272,0.17202644916059548
2021-07-25,0.3177083333333333,0.07604166666666666,0.3177083333333333,0.07604166666666666
2021-07-26,0.33517906336088155,0.0737741046831956,0.312038567493113,0.05765840220385675
2021-07-27,0.26314171122994656,0.1296011586452763,0.26314171122994656,0.12424688057040999
2021-07-28,0.3359626283539327,0.08099061264822136,0.3359626283539327,0.07712450592885377
2021-07-29,0.30980392156862746,0.10833333333333332,0.3686274509803922,0.06764705882352941
2021-07-30,0.19717261904761907,-0.023809523809523808,0.19717261904761907,-0.023809523809523808
2021-07-31,0.19717261904761907,-0.023809523809523808,0.19717261904761907,-0.023809523809523808
2021-08-01,0.27967622655122654,0.060554202741702735,0.26092622655122655,0.04336670274170274
2021-08-02,0.2810353535353535,0.07434343434343434,0.2810353535353535,0.07432449494949495
2021-08-03,0.3381178035499023,0.061915450804339696,0.2763894084881739,0.04648335203890759
2021-08-04,0.3802688172043011,0.171836917562724,0.3661559139784946,0.16914874551971326
2021-08-05,0.2813883214164113,0.08528260129383725,0.2813883214164113,0.08528260129383725
2021-08-06,0.35735839406725484,0.015407236926224267,0.3067254826748498,0.015407236926224267
2021-08-07,0.34727603415103414,0.10389309764309763,0.35162788600288597,0.09988636363636363
2021-08-08,0.31492857142857145,0.03551948051948051,0.31492857142857145,0.03551948051948051
2021-08-09,0.26654589371980675,0.036624396135265705,0.27065217391304347,0.02318840579710145
2021-08-10,0.3068745970341715,0.1073017408123791,0.3068745970341715,0.09653046421663443
2021-08-11,0.2952241045991046,0.0436708892958893,0.2802546296296296,0.043470950345950346
2021-08-12,0.346650495098771,0.07908157934020002,0.3426275065930238,0.07754217047320495
2021-08-13,0.2051070858965596,0.06471007063112326,0.2051070858965596,0.06273638642059694
2021-08-14,0.39622641509433965,0.08679245283018867,0.39622641509433965,0.08679245283018867
2021-08-15,0.31916666666666665,0.010416666666666666,0.31916666666666665,0.012500000000000002
2021-08-16,0.2529191070367541,0.0859877769289534,0.2947865206688736,0.10637993379169848
2021-08-17,0.3316708046855106,0.12397552202699262,0.32887668703845174,0.10137636872930991
2021-08-18,0.3969050258684405,0.18023143015521065,0.392559743779256,0.16571815718157182
2021-08-19,0.20795629910213245,0.055619271417882525,0.20795629910213245,0.054847666479610924
2021-08-20,0.25696415987113663,0.10144971307762005,0.26347025067955304,0.10078526125037753
2021-08-21,0.36068802521008403,0.019708508403361344,0.31657037815126055,0.025131302521008404
2021-08-22,0.5477491258741259,0.1467548076923077,0.5243735431235431,0.1192016317016317
2021-08-23,0.3736533474776049,0.20023318403268897,0.3736533474776049,0.1955920949237781
2021-08-24,0.2898232323232323,0.11053030303030305,0.32315656565656564,0.13886363636363638
2021-08-25,0.23884090909090908,0.07547727272727273,0.2779242424242424,0.018060606060606055
2021-08-26,0.3531439393939394,0.13853535353535354,0.3793939393939394,0.17308080808080806
